Date_Value,Category,Count,Year,Issues,Sample_Line,Sample_Individual,Sample_Name
1 JAN 130 B.C.,bc,8,-1,,1005689,I66599,Ptolemaeus of Commagene //
1 JAN 30 B.C.,bc,8,-1,,1018839,I67318,Marcus Antonius Antyllus //
1 JAN 40 B.C.,bc,8,-1,,1019202,I67336,Ariobarzanes II of Atropatene //
1 JAN 10 B.C.,bc,8,-1,,1040656,I68524,Antonia Tryphaena //
1427,medieval_late,8,1427,Post-1000 AD (should be trimmed): 1427,29509,I8662,Wikramawardhana (Maharaja Empayar Majapahit) /Placeholder surname/
1294,medieval_late,8,1294,Post-1000 AD (should be trimmed): 1294,30195,I8693,Raden Wijaya //
1292,medieval_late,8,1292,Post-1000 AD (should be trimmed): 1292,30512,I8706,"Kertanegara, king of Singhasari /Placeholder surname/"
1316,medieval_late,8,1316,Post-1000 AD (should be trimmed): 1316,30689,I8715,Maharaja Malayu II - Tribhuwanaraja (1286-1316) /Placeholder surname/
718,ad_standard,8,718,,35990,I9146,Maharaja Galuh VII - Manarah (739-783) /Placeholder surname/
515,ad_standard,8,515,,40563,I9396,Maharaja Tarumanagara V - Indrawarman (455-515) /Placeholder surname/
110,ad_standard,8,110,,43801,I9665,King of Shunga VIII - Vajramitra (...-110 BC) /Placeholder surname/
544,ad_standard,8,544,,49616,I9950,BIMBISARA of Magadha /Placeholder surname/
1515,medieval_late,8,1515,Post-1000 AD (should be trimmed): 1515,50825,I10013,AYUTAYUS of Magadha /Placeholder surname/
1405,medieval_late,8,1405,Post-1000 AD (should be trimmed): 1405,56510,I10319,Šuppiluliuma //
1555,medieval_late,8,1555,Post-1000 AD (should be trimmed): 1555,63717,I22212,Guiomar /de Ariño/
1492,medieval_late,8,1492,Post-1000 AD (should be trimmed): 1492,64465,I22254,Don Shlomo /ibn Yahya of Lisbon/
1585,medieval_late,8,1585,Post-1000 AD (should be trimmed): 1585,66461,I22333,/Gutiérrez Flores de la Caballería/
1480,medieval_late,8,1480,Post-1000 AD (should be trimmed): 1480,69796,I22502,Martín /Cabrero/
1465,medieval_late,8,1465,Post-1000 AD (should be trimmed): 1465,70701,I22547,David ben Yosef /Ibn Yahya/
1580,medieval_late,8,1580,Post-1000 AD (should be trimmed): 1580,74097,I22686,Juan /Perez de Bocanegra/
1610,medieval_late,8,1610,Post-1000 AD (should be trimmed): 1610,75377,I22749,Diego /de Villaseñor y Cervantes/
1630,medieval_late,8,1630,Post-1000 AD (should be trimmed): 1630,89180,I23409,Isabel de Saavedra Guzmán y Monroy //
510,ad_standard,8,510,,202580,I31198,Nawfal bin Imaam ‘Abd al-Manāf //
598,ad_standard,8,598,,211915,I31747,Hisham bin /al-Mughirah al-Makhzumi/
585,ad_standard,8,585,,218366,I32099,Khalid bin al-Walid //
716,ad_standard,8,716,,232063,I32771,'Abdullah bin Muhammad al-Hanafiyya //
1 JAN 388,ad_standard,8,388,,237450,I33121,"Flavius Bauto, Consul 385 //"
660,ad_standard,8,660,,398962,I40031,"Heman I ""Abdallah"" ibn Abu Abdallah ibn Sahaba, 36th Exilarch //"
848,ad_standard,8,848,,401075,I40101,Ofni /Kohen Edeq/
1306,medieval_late,8,1306,Post-1000 AD (should be trimmed): 1306,418813,I40603,Lobell Isaac /Gracian Hen/
1370,medieval_late,8,1370,Post-1000 AD (should be trimmed): 1370,422684,I40763,Benbeniste Judah /Haleví Gutierrez de la Caballeria/
1375,medieval_late,8,1375,Post-1000 AD (should be trimmed): 1375,422811,I40770,Vidal /de la Caballería/
1345,medieval_late,8,1345,Post-1000 AD (should be trimmed): 1345,425911,I40924,Daniel ben Nathan Katzin Nasi /ben Elyahu/
628,ad_standard,8,628,,435351,I41463,Haninai /bar Adoei David/
1362,medieval_late,8,1362,Post-1000 AD (should be trimmed): 1362,445005,I41902,Catalina /Luna de Castro/
632,ad_standard,8,632,,471981,I43047,Muhammad //
530,ad_standard,8,530,,478419,I43188,Fatima bint Amr al-Makhzumi //
924,ad_standard,8,924,,479374,I43215,/הכהן רפא/
695,ad_standard,8,695,,480350,I43259,علي الأصغر //
595,ad_standard,8,595,,482329,I43322,Zaynab /bint Jahash al-Asadi/
837,ad_standard,8,837,,491627,I43791,الشريف إبراهيم المرتضى /بن الإمام موسى الكاظم/
744,ad_standard,8,744,,493563,I43909,محمد /بن علي/
912,ad_standard,8,912,,495914,I44031,ابراهيم المجاب /الحسيني الهاشمي/
949,ad_standard,8,949,,500132,I44258,Al Qasem Kanoon /Al Idrees/
873,ad_standard,8,873,,501926,I44375,//
797,ad_standard,8,797,,509393,I44850,Prince Musa bin Isa //
824,ad_standard,8,824,,509563,I44860,Prince Muhammad //
601,ad_standard,8,601,,510352,I44890,Qasim ibn Muhammad //
888,ad_standard,8,888,,514909,I45186,Prince Ja'far Al-Abbasi //
1 JAN 750,ad_standard,8,750,,535314,I45968,Bermudo I of Asturias //
918,ad_standard,8,918,,542736,I46053,Adosinda /Romanez de Monterroso/
964,ad_standard,8,964,,543630,I46082,"D.Soeiro Gondesendes Eris, Conde de Lugo //"
923,ad_standard,8,923,,552461,I46274,Galindo II /Aznarez/
967,ad_standard,8,967,,563741,I46545,Urraca /de Castilla/
855,ad_standard,8,855,,565433,I46582,Munio /Vélaz/
778,ad_standard,8,778,,578299,I46993,"Loup II, duc de Gascogne //"
1081,medieval_late,8,1081,Post-1000 AD (should be trimmed): 1081,601887,I47726,Guinedilde /de Claramunt/
971,ad_standard,8,971,,625388,I48409,Oliba /de Cerdanya/
1256,medieval_late,8,1256,Post-1000 AD (should be trimmed): 1256,640053,I48788,Pedro /Soares Velho/
1 JAN 1177,medieval_late,8,1177,Post-1000 AD (should be trimmed): 1177,662080,I49502,Gonçalo Rodrigues da Palmeira //
1 JAN 592,ad_standard,8,592,,671998,I49770,Zaynab bint Jahsh //
1 JAN 593,ad_standard,8,593,,673089,I49833,Lubaba bint al-Harith //
1 JAN 825,ad_standard,8,825,,684563,I50535,Ulaia binte Almadi //
1 JAN 560,ad_standard,8,560,,691511,I50895,Thurisind //
1 JAN 790,ad_standard,8,790,,692637,I50947,Onneca Velázquez de Pamplona //
1 JAN 961,ad_standard,8,961,,696554,I51121,Ramiro III of León //
1 JAN 670,ad_standard,8,670,,710358,I51741,Boggis //
1089,medieval_late,8,1089,Post-1000 AD (should be trimmed): 1089,713039,I51867,"Agnes, wife of Ramiro I of Aragon //"
1 JAN 981,ad_standard,8,981,,713410,I51882,Ghâlib ibn Abd al-Rahman //
1 JAN 470,ad_standard,8,470,,716657,I52026,Arschouscha of Gogarène //
1 JAN 1073,medieval_late,8,1073,Post-1000 AD (should be trimmed): 1073,720025,I52174,Qavurt //
1 JAN 1062,medieval_late,8,1062,Post-1000 AD (should be trimmed): 1062,723105,I52313,Emma of Provence //
1 JAN 965,ad_standard,8,965,,723587,I52335,"Theodoric I, Duke of Upper Lorraine //"
1 JAN 1057,medieval_late,8,1057,Post-1000 AD (should be trimmed): 1057,727361,I52494,"Hugh I, Duke of Burgundy //"
1 JAN 991,ad_standard,8,991,,735340,I52853,Gausfred I //
1 JAN 945,ad_standard,8,945,,740578,I53087,Ermengarde of Burgundy //
1 JAN 1024,medieval_late,8,1024,Post-1000 AD (should be trimmed): 1024,743923,I53231,Matilda of Frisia //
1 JAN 1046,medieval_late,8,1046,Post-1000 AD (should be trimmed): 1046,744298,I53247,"Amadeus II, Count of Savoy //"
1 JAN 1085,medieval_late,8,1085,Post-1000 AD (should be trimmed): 1085,750036,I53492,Artau III de Pallars Sobirà //
1 JAN 885,ad_standard,8,885,,759907,I53945,"Boso, Margrave of Tuscany //"
1149,medieval_late,8,1149,Post-1000 AD (should be trimmed): 1149,763631,I54114,Mafalda of Portugal //
1 JAN 1078,medieval_late,8,1078,Post-1000 AD (should be trimmed): 1078,773988,I54559,"Constance of France, Princess of Antioch //"
1 JAN 1179,medieval_late,8,1179,Post-1000 AD (should be trimmed): 1179,785636,I55049,William VI of Angoulême //
1 JAN 1198,medieval_late,8,1198,Post-1000 AD (should be trimmed): 1198,786748,I55098,Tibors de Sarenom //
1 JAN 1193,medieval_late,8,1193,Post-1000 AD (should be trimmed): 1193,787181,I55117,Bernard IV of Armagnac //
1 JAN 1192,medieval_late,8,1192,Post-1000 AD (should be trimmed): 1192,800965,I55772,Simon van Clermont-Beauvais //
1 JAN 1241,medieval_late,8,1241,Post-1000 AD (should be trimmed): 1241,802238,I55826,Sancha d'Aragona //
1 JAN 1231,medieval_late,8,1231,Post-1000 AD (should be trimmed): 1231,806089,I56004,Elvira of Sicily //
1 JAN 1154,medieval_late,8,1154,Post-1000 AD (should be trimmed): 1154,823352,I56751,Boris Kalamanos //
1 JAN 1176,medieval_late,8,1176,Post-1000 AD (should be trimmed): 1176,823504,I56757,Mikhail I of Vladimir //
1 JAN 1242,medieval_late,8,1242,Post-1000 AD (should be trimmed): 1242,840616,I57512,Guy I of Thouars //
1 JAN 1164,medieval_late,8,1164,Post-1000 AD (should be trimmed): 1164,841119,I57534,Margaret of Blois //
1207,medieval_late,8,1207,Post-1000 AD (should be trimmed): 1207,844490,I57701,Berenguer II de Saguàrdia //
1 JAN 1270,medieval_late,8,1270,Post-1000 AD (should be trimmed): 1270,847455,I57853,Juan Ramírez de Guzmán //
1278,medieval_late,8,1278,Post-1000 AD (should be trimmed): 1278,901452,I60380,Adeline of Upper Lorraine //
1279,medieval_late,8,1279,Post-1000 AD (should be trimmed): 1279,907555,I60693,Eudo de la Zouche //
(ABT -70),unknown,8,,,241330,I33341,Lucius Æmilius Lepidus Paullus //
(ABT -100),ad_standard,8,100,,250325,I33785,Marcus Pupius Piso Frugi Calpurnianus //
(ABT -105),ad_standard,8,105,,250422,I33787,Quintus Sulpicius Rufus //
(ABT -170),ad_standard,8,170,,258535,I33908,Lucilia //
ABT 1430,medieval_late,8,1430,Post-1000 AD (should be trimmed): 1430,57075,I10344,Tudhaliya //
ABT 1545,medieval_late,8,1545,Post-1000 AD (should be trimmed): 1545,62067,I22125,Gonzalo Francisco /de Guzmán y Porres/
ABT 1485,medieval_late,8,1485,Post-1000 AD (should be trimmed): 1485,65111,I22285,Catalina /de Salamanca Maluenda/
ABT 1570,medieval_late,8,1570,Post-1000 AD (should be trimmed): 1570,68356,I22433,Gonzalo /Chacón/
ABT 1510,medieval_late,8,1510,Post-1000 AD (should be trimmed): 1510,68454,I22438,Pedro /Fernández de Saavedra/
ABT 270,ad_standard,8,270,,182774,I30188,Neratius Iunius Flavianus //
ABT 260,ad_standard,8,260,,188572,I30418,Lucius Iunius Neratius Gallus Fulvius Macer //
ABT 1015,medieval_late,8,1015,Post-1000 AD (should be trimmed): 1015,405620,I40216,Shlomo /ben Solomon ibn Hasan/
ABT 1185,medieval_late,8,1185,Post-1000 AD (should be trimmed): 1185,414303,I40444,רבנו זרחיה הלוי מגירונדי //
ABT 1245,medieval_late,8,1245,Post-1000 AD (should be trimmed): 1245,415716,I40489,"""Don Astrug"" Saltell /Nassi/"
ABT 1215,medieval_late,8,1215,Post-1000 AD (should be trimmed): 1215,419906,I40654,Machir /ben Moshe HaLevi/
ABT 1350,medieval_late,8,1350,Post-1000 AD (should be trimmed): 1350,420372,I40674,Bonafilla /de la Caballeria/
ABT 985,ad_standard,8,985,,523206,I45657,???? /bat Yosef ben Nehemiah Kohen Ṣedeq Ibn L/
ABT 1285,medieval_late,8,1285,Post-1000 AD (should be trimmed): 1285,584369,I47189,Soeiro /Eannes de Paiva/
42,malformed,8,,Unparseable date format,240155,I33285,"Sampsigeramus II, Priest-King of Emesa //"
1 JAN 14,malformed,8,,Unparseable date format,1041973,I68590,Agrippa Postumus //
1 JAN 20,malformed,8,,Unparseable date format,1063567,I69773,Vipsania Agrippina //
TO 80,date_range,8,,,238246,I33146,Lucia Calpunia Piso /Caesia/
88 B.C.,bc,7,-88,,335587,I35807,Titus Pomponius //
42 B.C.,bc,7,-42,,335612,I35808,Caecilia //
90 B.C.,bc,7,-90,,342298,I35952,Publius Licinius Crassus //
700 B.C.,bc,7,-700,,977274,I65076,Pheidon //
1 JAN 88 B.C.,bc,7,-1,,996038,I66080,Ptolemy X Alexander I //
40 B.C.,bc,7,-40,,1011673,I66925,Attalos //
10 B.C.,bc,7,-10,,1018727,I67313,Fadia //
20 B.C.,bc,7,-20,,1028656,I67856,Iullus Antonius //
1 JAN 35 B.C.,bc,7,-1,,1040858,I68534,Tigranes IV //
1390,medieval_late,7,1390,Post-1000 AD (should be trimmed): 1390,29448,I8661,Brawijaya I Kertawijaya or Bhre Tumapel III Majapahit 1447-1451 //
908,ad_standard,7,908,,30455,I8701,Deoraj /Placeholder surname/
1297,medieval_late,7,1297,Post-1000 AD (should be trimmed): 1297,30915,I8729,Maharaja Sunda XXV - Darmasiksa (1175-1297) /Placeholder surname/
899,ad_standard,7,899,,33767,I9002,Maharaja Medang VIII - Rakai Watuhumalang (896-899) /Placeholder surname/
683,ad_standard,7,683,,35889,I9143,"Maharaja Sunda II (723-732), Medang I (732-746) - Sanjaya /Placeholder surname/"
766,ad_standard,7,766,,35928,I9144,Maharaja Sunda IV - Kamarasa (739-766) /Placeholder surname/
375,ad_standard,7,375,,41891,I9528,King of Bakulapura II - Kundungga Banabya (350-375) /Placeholder surname/
1361,medieval_late,7,1361,Post-1000 AD (should be trimmed): 1361,50481,I9999,SENAJIT of Magadha /Placeholder surname/
1425,medieval_late,7,1425,Post-1000 AD (should be trimmed): 1425,64640,I22261,Yosef ben David /Ibn Yahya/
1475,medieval_late,7,1475,Post-1000 AD (should be trimmed): 1475,65549,I22303,Eliyahu /ben Daniel Senneor/
1535,medieval_late,7,1535,Post-1000 AD (should be trimmed): 1535,66459,I22333,/Gutiérrez Flores de la Caballería/
1556,medieval_late,7,1556,Post-1000 AD (should be trimmed): 1556,66621,I22341,Alonso /Perez de Bocanegra y de la Cavalleria/
1537,medieval_late,7,1537,Post-1000 AD (should be trimmed): 1537,67253,I22373,Gonçalo /Gómez de Cervantes/
1508,medieval_late,7,1508,Post-1000 AD (should be trimmed): 1508,67664,I22396,Isabel /de Lara/
1625,medieval_late,7,1625,Post-1000 AD (should be trimmed): 1625,72380,I22618,Fray Juan /de Polanco Salamanca/
1553,medieval_late,7,1553,Post-1000 AD (should be trimmed): 1553,75631,I22759,Magdalena /de Cervantes/
1 JAN 350,ad_standard,7,350,,174932,I30013,Julia Galla //
376,ad_standard,7,376,,175911,I30057,Flavius Honorius /Theodosius/
575,ad_standard,7,575,,204636,I31323,Aminah //
17 MAR 624,ad_standard,7,624,,209788,I31629,'Utbah bin ar-Rabi'ah bin 'Abd Shams //
1 JAN 625,ad_standard,7,625,,210801,I31692,Fatimah bint Asad //
629,ad_standard,7,629,,213395,I31846,Zainab bint Muhammad //
626,ad_standard,7,626,,215120,I31913,Hind binte 'Utbah ar-Rabi'ah //
636,ad_standard,7,636,,223565,I32196,Umar al-Atraf //
634,ad_standard,7,634,,229392,I32581,Umm Hakim binte al-Harith al-Makhzumi //
720,ad_standard,7,720,,233941,I32886,Muhammad bin Marwân I bin al-Hakam //
775,ad_standard,7,775,,234519,I32930,أبو جعفر عبد الله المنصور //
386,ad_standard,7,386,,236074,I33036,Aelia Flaccilla //
TO 140,ad_standard,7,140,,255438,I33868,Lucius Mummius /Achaicus/
816,ad_standard,7,816,,401073,I40101,Ofni /Kohen Edeq/
969,ad_standard,7,969,,404405,I40177,Mar Rav Haninai II /ben Yehuda/
1031,medieval_late,7,1031,Post-1000 AD (should be trimmed): 1031,408603,I40306,Abu Bakr Muhammad /ibn Yaʿīs̲h̲ al-Asadī/
1277,medieval_late,7,1277,Post-1000 AD (should be trimmed): 1277,417605,I40555,Salomón /de la Cavallería/
1368,medieval_late,7,1368,Post-1000 AD (should be trimmed): 1368,420795,I40683,Solomón Ben /Haleví de la Caballería/
1478,medieval_late,7,1478,Post-1000 AD (should be trimmed): 1478,422371,I40751,Pedro /de Cartagena/
1435,medieval_late,7,1435,Post-1000 AD (should be trimmed): 1435,422813,I40770,Vidal /de la Caballería/
1385,medieval_late,7,1385,Post-1000 AD (should be trimmed): 1385,423181,I40791,גדליא //
1311,medieval_late,7,1311,Post-1000 AD (should be trimmed): 1311,423761,I40817,"Saltell ""Arnau D'Anglesola"" /Gracian/"
1501,medieval_late,7,1501,Post-1000 AD (should be trimmed): 1501,428761,I41066,Pedro /de Cartagena y Leiva/
760,ad_standard,7,760,,434957,I41442,Natronai Yehudai /David/
1307,medieval_late,7,1307,Post-1000 AD (should be trimmed): 1307,442292,I41767,Gila /bat Kalonymus/
1359,medieval_late,7,1359,Post-1000 AD (should be trimmed): 1359,442448,I41776,Juana /de Santa María/
826,ad_standard,7,826,,487722,I43569,علي العريضي /الحسيني/
868,ad_standard,7,868,,490933,I43752,Umm Kulthum bint /Qasim/
815,ad_standard,7,815,,491198,I43768,Muhammad bin Ibrahim Tabataba //
864,ad_standard,7,864,,491649,I43792,Zayd al-Nar //
904,ad_standard,7,904,,494929,I43973,Yahya al-Kettani bin /Qasim/
849,ad_standard,7,849,,495607,I44017,داعی کبیر - حسن بن زید //
742,ad_standard,7,742,,498563,I44188,Prince Ja'far al-Akbar //
768,ad_standard,7,768,,498565,I44188,Prince Ja'far al-Akbar //
944,ad_standard,7,944,,500101,I44256,Hasan al-Hajjam bin /Muhammad/
814,ad_standard,7,814,,509816,I44869,محمد الأمين //
953,ad_standard,7,953,,513593,I45095,'Abbad bin 'Amr al-Isbili //
705,ad_standard,7,705,,515453,I45213,Aisha /Bint Otmán Al- Umaiyáh/
866,ad_standard,7,866,,519321,I45463,Ibrahim al-Mu'ayyad /Al-Abbasi/
1 JAN 797,ad_standard,7,797,,535318,I45968,Bermudo I of Asturias //
878,ad_standard,7,878,,537124,I45984,Gatón //
867,ad_standard,7,867,,540978,I46028,Inderquina /Pallas/
942,ad_standard,7,942,,541292,I46032,Aldonza /Menéndez/
1 JAN 882,ad_standard,7,882,,541497,I46036,García Íñiguez of Pamplona //
884,ad_standard,7,884,,565105,I46575,Dadildis of Pallars //
1021,medieval_late,7,1021,Post-1000 AD (should be trimmed): 1021,578020,I46986,Vela Obéquiz de /Biscaya/
1320,medieval_late,7,1320,Post-1000 AD (should be trimmed): 1320,604133,I47805,Afonso Nunes /Mendes de Mello/
987,ad_standard,7,987,,609812,I48050,Adosinda /Arias/
1254,medieval_late,7,1254,Post-1000 AD (should be trimmed): 1254,613655,I48109,João Soares Coelho //
1234,medieval_late,7,1234,Post-1000 AD (should be trimmed): 1234,637143,I48677,Manés /Núñez de Guzmán Garcés/
1317,medieval_late,7,1317,Post-1000 AD (should be trimmed): 1317,642323,I48894,Margarida /Pires Ribeiro/
1269,medieval_late,7,1269,Post-1000 AD (should be trimmed): 1269,643709,I48966,Urraca /Lourenço da Cunha/
1284,medieval_late,7,1284,Post-1000 AD (should be trimmed): 1284,652615,I49313,Nuno Martins de /Chacim/
1 JAN 1074,medieval_late,7,1074,Post-1000 AD (should be trimmed): 1074,659878,I49474,Henry of Burgundy //
1 JAN 695,ad_standard,7,695,,679658,I50239,Zayd ibn Ali //
1 JAN 860,ad_standard,7,860,,684219,I50519,al-Qāsim ibn Ibrāhīm al-Rassī //
1 JAN 440,ad_standard,7,440,,688885,I50768,Vakhtang I of Iberia //
1 JAN 450,ad_standard,7,450,,688952,I50771,Justin I //
1 JAN 948,ad_standard,7,948,,690570,I50852,Tamīm ibn al-Muʻizz //
907,ad_standard,7,907,,696140,I51104,Llop ibn Muhàmmad //
613,ad_standard,7,613,,698915,I51224,Brunhilda of Austrasia //
1 JAN 1004,medieval_late,7,1004,Post-1000 AD (should be trimmed): 1004,706859,I51585,"William VI, Duke of Aquitaine //"
1 JAN 915,ad_standard,7,915,,707444,I51612,Ansur Fernández //
1 JAN 925,ad_standard,7,925,,711659,I51805,Raymond III of Toulouse //
1 JAN 958,ad_standard,7,958,,713657,I51894,"Otto-William, Count of Burgundy //"
1 JAN 982,ad_standard,7,982,,714088,I51912,Guy I of Mâcon //
1 JAN 1064,medieval_late,7,1064,Post-1000 AD (should be trimmed): 1064,722320,I52277,"Roger I, Count of Foix //"
1 JAN 1094,medieval_late,7,1094,Post-1000 AD (should be trimmed): 1094,723154,I52315,"William IV, Count of Toulouse //"
1 JAN 1018,medieval_late,7,1018,Post-1000 AD (should be trimmed): 1018,725203,I52403,"Ermengarde of Anjou, Duchess of Burgundy //"
1 JAN 1027,medieval_late,7,1027,Post-1000 AD (should be trimmed): 1027,725339,I52409,Matilda of Franconia //
1 JAN 1131,medieval_late,7,1131,Post-1000 AD (should be trimmed): 1131,726015,I52436,"Gerard II, Count of Guelders //"
1 JAN 1149,medieval_late,7,1149,Post-1000 AD (should be trimmed): 1149,726351,I52450,Henry of Poitiers //
1 JAN 1106,medieval_late,7,1106,Post-1000 AD (should be trimmed): 1106,728236,I52534,Gonzalo Núñez de Lara //
1 JAN 1124,medieval_late,7,1124,Post-1000 AD (should be trimmed): 1124,736925,I52921,"Roger II, Count of Foix //"
1 JAN 1091,medieval_late,7,1091,Post-1000 AD (should be trimmed): 1091,742663,I53178,Boso III de La Marche //
1 JAN 1083,medieval_late,7,1083,Post-1000 AD (should be trimmed): 1083,749064,I53448,Florine of Burgundy //
1 JAN 895,ad_standard,7,895,,759952,I53947,"Boso I, Count of Provence //"
1 JAN 1096,medieval_late,7,1096,Post-1000 AD (should be trimmed): 1096,761239,I54007,"Ermengol VI, Count of Urgell //"
1 JAN 1161,medieval_late,7,1161,Post-1000 AD (should be trimmed): 1161,762384,I54060,"Sancho, Count of Provence //"
1 JAN 1134,medieval_late,7,1134,Post-1000 AD (should be trimmed): 1134,763165,I54095,"Raymond V, Count of Toulouse //"
1 JAN 1133,medieval_late,7,1133,Post-1000 AD (should be trimmed): 1133,763210,I54097,Faidiva of Toulouse //
1 JAN 954,ad_standard,7,954,,767475,I54280,"Otto I, Duke of Swabia and Bavaria //"
1 JAN 1098,medieval_late,7,1098,Post-1000 AD (should be trimmed): 1098,770180,I54394,Robert de Nevers //
1 JAN 1232,medieval_late,7,1232,Post-1000 AD (should be trimmed): 1232,777799,I54721,Azalaïs of Montferrat //
