
id,label_en,translation
Q11622,源具兼,Yuan Ju Jian 
Q11623,源顕兼,Yuan Xian Jian 
Q11626,藤原公清,Teng Yuan Gong Qing 
Q11627,源師季の娘 (土御門通行の妻),Yuan Shi Ji Noniang  (tu Yu Men Tong Xing Noqi )
Q11628,源頼則,Yuan Lai Ze 
Q11629,別所頼清,Bie Suo Lai Qing 
Q11630,源泰光,Yuan Tai Guang 
Q11634,藤原泰通 (藤原為通の子),Teng Yuan Tai Tong  (teng Yuan Wei Tong Nozi )
Q11635,聖慶,Sheng Qing 
Q11636,源有房 (源師行の子),Yuan You Fang  (yuan Shi Xing Nozi )
Q11637,源顕親の娘 (三条公行室),Yuan Xian Qin Noniang  (san Tiao Gong Xing Shi )
Q11638,源俊光,Yuan Jun Guang 
Q11641,八条院大納言局,Ba Tiao Yuan Da Na Yan Ju 
Q11642,藤原顕頼の娘 (藤原顕長室),Teng Yuan Xian Lai Noniang  (teng Yuan Xian Chang Shi )
Q11643,藤原顕長の娘 (徳大寺実定の妻),Teng Yuan Xian Chang Noniang  (de Da Si Shi Ding Noqi )
Q11644,藤原顕長の娘 (藤原雅長室),Teng Yuan Xian Chang Noniang  (teng Yuan Ya Chang Shi )
Q11645,足立遠元の娘 (藤原光能妻),Zu Li Yuan Yuan Noniang  (teng Yuan Guang Neng Qi )
Q11646,藤原家能,Teng Yuan Jia Neng 
Q11650,真性,Zhen Xing 
Q11656,西園寺実宗の娘 (藤原定家室),Xi Yuan Si Shi Zong Noniang  (teng Yuan Ding Jia Shi )
Q11659,後堀河院民部卿典侍,Hou Ku He Yuan Min Bu Qing Dian Shi 
Q11660,藤原定家の娘 (西園寺公相の妻・妾、のち法性寺雅平の室),"Teng Yuan Ding Jia Noniang  (xi Yuan Si Gong Xiang Noqi *qie , Nochifa Xing Si Ya Ping Noshi )"
Q11661,建春門院新大納言,Jian Chun Men Yuan Xin Da Na Yan 
Q11664,藤原敦通,Teng Yuan Dun Tong 
Q11666,阿野公佐,A Ye Gong Zuo 
Q11667,藤原成子 (藤原成親の娘),Teng Yuan Cheng Zi  (teng Yuan Cheng Qin Noniang )
Q11668,徳大寺公能の娘 (藤原師長室),De Da Si Gong Neng Noniang  (teng Yuan Shi Chang Shi )
Q11669,徳大寺公能の娘 (藤原通重室),De Da Si Gong Neng Noniang  (teng Yuan Tong Zhong Shi )
Q11670,藤原公能の女 (藤原邦綱室),Teng Yuan Gong Neng Nonu  (teng Yuan Bang Gang Shi )
Q11672,藤原師長の娘 (徳大寺実定の妻),Teng Yuan Shi Chang Noniang  (de Da Si Shi Ding Noqi )
Q11674,藤原憲方の娘 (藤原実家の妻),Teng Yuan Xian Fang Noniang  (teng Yuan Shi Jia Noqi )
Q11675,藤原朝方の娘 (藤原実家の妻),Teng Yuan Zhao Fang Noniang  (teng Yuan Shi Jia Noqi )
Q11676,藤原公国,Teng Yuan Gong Guo 
Q11677,藤原師綱娘 (波多野遠義室),Teng Yuan Shi Gang Niang  (bo Duo Ye Yuan Yi Shi )
Q11678,藤原師綱の娘 (藤原朝方の妻),Teng Yuan Shi Gang Noniang  (teng Yuan Zhao Fang Noqi )
Q11679,藤原信西の娘 (藤原長方の妻),Teng Yuan Xin Xi Noniang  (teng Yuan Chang Fang Noqi )
Q11680,藤原師高の娘 (藤原長方の妻),Teng Yuan Shi Gao Noniang  (teng Yuan Chang Fang Noqi )
Q11681,藤原宗隆 (藤原長方の長男),Teng Yuan Zong Long  (teng Yuan Chang Fang Nochang Nan )
Q11684,美福門院女房 (藤原朝隆の娘),Mei Fu Men Yuan Nu Fang  (teng Yuan Zhao Long Noniang )
Q11685,藤原定長,Teng Yuan Ding Chang 
Q11686,藤原光房の娘 (中山忠親室),Teng Yuan Guang Fang Noniang  (zhong Shan Zhong Qin Shi )
Q11687,平範家の娘 (吉田経房室),Ping Fan Jia Noniang  (ji Tian Jing Fang Shi )
Q11689,吉田経房の娘 (滋野井公時室),Ji Tian Jing Fang Noniang  (zi Ye Jing Gong Shi Shi )
Q11690,吉田経房の娘 (平時実の室),Ji Tian Jing Fang Noniang  (ping Shi Shi Noshi )
Q11692,海住山長房,Hai Zhu Shan Chang Fang 
Q11694,九条光長または海住山長房の娘 (藤原資家の室),Jiu Tiao Guang Chang Matahahai Zhu Shan Chang Fang Noniang  (teng Yuan Zi Jia Noshi )
Q11695,長範 (九条光長の子),Chang Fan  (jiu Tiao Guang Chang Nozi )
Q11696,光遍,Guang Bian 
Q11697,九条光長の娘 (葉室宗方の妻),Jiu Tiao Guang Chang Noniang  (xie Shi Zong Fang Noqi )
Q11698,九条光長の娘 (中山忠季の妻),Jiu Tiao Guang Chang Noniang  (zhong Shan Zhong Ji Noqi )
Q11699,藤原公子 (藤原顕頼の娘),Teng Yuan Gong Zi  (teng Yuan Xian Lai Noniang )
Q11700,藤原顕頼の娘 (藤原家明室),Teng Yuan Xian Lai Noniang  (teng Yuan Jia Ming Shi )
Q11701,藤原顕頼の娘 (藤原信頼室),Teng Yuan Xian Lai Noniang  (teng Yuan Xin Lai Shi )
Q11702,藤原顕頼の娘 (藤原朝隆室),Teng Yuan Xian Lai Noniang  (teng Yuan Zhao Long Shi )
Q11703,藤原顕頼の娘 (藤原俊憲室),Teng Yuan Xian Lai Noniang  (teng Yuan Jun Xian Shi )
Q11704,藤原顕頼の娘 (藤原重方室),Teng Yuan Xian Lai Noniang  (teng Yuan Zhong Fang Shi )
Q11710,藤原信輔の娘 (藤原惟方の妻),Teng Yuan Xin Fu Noniang  (teng Yuan Wei Fang Noqi )
Q11711,成宝,Cheng Bao 
Q11712,藤原頼子 (別当三位),Teng Yuan Lai Zi  (bie Dang San Wei )
Q11713,藤原惟方の娘 (藤原経通の妻),Teng Yuan Wei Fang Noniang  (teng Yuan Jing Tong Noqi )
Q11714,藤原成子 (藤原邦綱の娘),Teng Yuan Cheng Zi  (teng Yuan Bang Gang Noniang )
Q11719,藤原実守,Teng Yuan Shi Shou 
Q11720,藤原家成の娘 (藤原忠雅室),Teng Yuan Jia Cheng Noniang  (teng Yuan Zhong Ya Shi )
Q11721,平通盛,Ping Tong Sheng 
Q11725,藤原則子,Teng Yuan Ze Zi 
Q11726,一条能保の娘 (中院通方室),Yi Tiao Neng Bao Noniang  (zhong Yuan Tong Fang Shi )
Q11728,源通氏,Yuan Tong Shi 
Q11730,土御門顕方,Tu Yu Men Xian Fang 
Q11731,後嵯峨院大納言局,Hou Cuo E Yuan Da Na Yan Ju 
Q11732,中院通方の娘 (花山院通雅の室),Zhong Yuan Tong Fang Noniang  (hua Shan Yuan Tong Ya Noshi )
Q11733,藤原親信の娘 (源通宗の室),Teng Yuan Qin Xin Noniang  (yuan Tong Zong Noshi )
Q11735,源通成,Yuan Tong Cheng 
Q11736,藤原信子 (能円の娘),Teng Yuan Xin Zi  (neng Yuan Noniang )
Q11738,堀川具定,Ku Chuan Ju Ding 
Q11739,堀川具教,Ku Chuan Ju Jiao 
Q11740,藤原宗頼の娘 (久我通光室),Teng Yuan Zong Lai Noniang  (jiu Wo Tong Guang Shi )
Q11742,藤原親兼の娘 (久我通光の室),Teng Yuan Qin Jian Noniang  (jiu Wo Tong Guang Noshi )
Q11743,三条 (西蓮),San Tiao  (xi Lian )
Q11748,六条通有,Liu Tiao Tong You 
Q11749,久我通光の女 (雅成親王の妃),Jiu Wo Tong Guang Nonu  (ya Cheng Qin Wang Nofei )
Q11750,久我宣通,Jiu Wo Xuan Tong 
Q11751,久我通能,Jiu Wo Tong Neng 
Q11752,中院雅光,Zhong Yuan Ya Guang 
Q11754,葉室光親の娘 (土御門定通の室),Xie Shi Guang Qin Noniang  (tu Yu Men Ding Tong Noshi )
Q11757,定済,Ding Ji 
Q11759,北条義時の娘 (一条実雅および唐橋通時の妻),Bei Tiao Yi Shi Noniang  (yi Tiao Shi Ya Oyobitang Qiao Tong Shi Noqi )
Q11760,北条実泰の娘 (唐橋通時の妻),Bei Tiao Shi Tai Noniang  (tang Qiao Tong Shi Noqi )
Q11761,唐橋通時または北条義時の娘 (久我通忠の妻),Tang Qiao Tong Shi Matahabei Tiao Yi Shi Noniang  (jiu Wo Tong Zhong Noqi )
Q11762,藤原敦憲の娘 (藤原行盛の妻),Teng Yuan Dun Xian Noniang  (teng Yuan Xing Sheng Noqi )
Q11763,藤原季信,Teng Yuan Ji Xin 
Q11766,藤原公俊,Teng Yuan Gong Jun 
Q11767,藤原周光,Teng Yuan Zhou Guang 
Q11768,藤原定隆,Teng Yuan Ding Long 
Q11769,藤原通成,Teng Yuan Tong Cheng 
Q11770,藤原時房,Teng Yuan Shi Fang 
Q11771,藤原清隆の娘 (三条公教室),Teng Yuan Qing Long Noniang  (san Tiao Gong Jiao Shi )
Q11773,藤原清隆の次女 (平範家室),Teng Yuan Qing Long Noci Nu  (ping Fan Jia Shi )
Q11774,藤原清隆の娘 (藤原重方室),Teng Yuan Qing Long Noniang  (teng Yuan Zhong Fang Shi )
Q11777,大胡重俊,Da Hu Zhong Jun 
Q11778,太田行政,Tai Tian Xing Zheng 
Q11779,水谷親実,Shui Gu Qin Shi 
Q11780,藤原季経の娘 (藤原資頼の妻),Teng Yuan Ji Jing Noniang  (teng Yuan Zi Lai Noqi )
Q11783,藤原宗能の娘 (藤原季行の妻),Teng Yuan Zong Neng Noniang  (teng Yuan Ji Xing Noqi )
Q11784,能忠,Neng Zhong 
Q11791,和気成貞,He Qi Cheng Zhen 
Q11794,藤原有円,Teng Yuan You Yuan 
Q11824,河内経国,He Nei Jing Guo 
Q11827,高階基実の娘 (源義親の正室),Gao Jie Ji Shi Noniang  (yuan Yi Qin Nozheng Shi )
Q11831,足利成綱の娘 (源義国の側室),Zu Li Cheng Gang Noniang  (yuan Yi Guo Noce Shi )
Q11834,六条重俊の娘 (源為義の妻),Liu Tiao Zhong Jun Noniang  (yuan Wei Yi Noqi )
Q11835,源基実の娘 (源為義の妻),Yuan Ji Shi Noniang  (yuan Wei Yi Noqi )
Q11836,江口の遊女 (源為義の妻),Jiang Kou Noyou Nu  (yuan Wei Yi Noqi )
Q11837,鈴木重忠の娘 (源為義の妻),Ling Mu Zhong Zhong Noniang  (yuan Wei Yi Noqi )
Q11838,源為義の娘 (佐々木秀義室),"Yuan Wei Yi Noniang  (zuo ""mu Xiu Yi Shi )"
Q11840,源義広 (志田三郎先生),Yuan Yi Guang  (zhi Tian San Lang Xian Sheng )
Q11841,源頼賢,Yuan Lai Xian 
Q11842,源頼仲,Yuan Lai Zhong 
Q11843,源為宗,Yuan Wei Zong 
Q11844,源為成,Yuan Wei Cheng 
Q11846,源為仲,Yuan Wei Zhong 
Q11848,源為義の娘 (藤原光隆室),Yuan Wei Yi Noniang  (teng Yuan Guang Long Shi )
Q11852,源師光 (清和源氏義光流),Yuan Shi Guang  (qing He Yuan Shi Yi Guang Liu )
Q11854,平賀有義 (源盛義の子),Ping He You Yi  (yuan Sheng Yi Nozi )
Q11855,平賀義信,Ping He Yi Xin 
Q11856,河野親孝,He Ye Qin Xiao 
Q11858,源親弘,Yuan Qin Hong 
Q11859,源頼安,Yuan Lai An 
Q11860,源惟風,Yuan Wei Feng 
Q11863,源頼政の娘 (藤原隆保の室),Yuan Lai Zheng Noniang  (teng Yuan Long Bao Noshi )
Q11864,源頼政の娘 (藤原憲定の室),Yuan Lai Zheng Noniang  (teng Yuan Xian Ding Noshi )
Q11865,源頼政の女 (源経業の室),Yuan Lai Zheng Nonu  (yuan Jing Ye Noshi )
Q11867,源宗頼 (小国氏の祖),Yuan Zong Lai  (xiao Guo Shi Nozu )
Q11870,池田泰光,Chi Tian Tai Guang 
Q11873,多田行義,Duo Tian Xing Yi 
Q11874,多田行安,Duo Tian Xing An 
Q11875,能世国能,Neng Shi Guo Neng 
Q11876,源国光,Yuan Guo Guang 
Q11881,源光宗,Yuan Guang Zong 
Q11883,平時信の娘 (藤原親隆室),Ping Shi Xin Noniang  (teng Yuan Qin Long Shi )
Q11884,藤原為親,Teng Yuan Wei Qin 
Q11886,藤原親隆の娘 (藤原家通室),Teng Yuan Qin Long Noniang  (teng Yuan Jia Tong Shi )
Q11887,藤原親隆の娘 (藤原成親室),Teng Yuan Qin Long Noniang  (teng Yuan Cheng Qin Shi )
Q11888,平範家,Ping Fan Jia 
Q11889,小宰相 (平通盛の妻),Xiao Zai Xiang  (ping Tong Sheng Noqi )
Q11890,平実親,Ping Shi Qin 
Q11891,藤原重方,Teng Yuan Zhong Fang 
Q11892,藤原隆教,Teng Yuan Long Jiao 
Q11893,藤原幸子,Teng Yuan Xing Zi 
Q11894,藤原信輔の娘 (藤原顕時の妻),Teng Yuan Xin Fu Noniang  (teng Yuan Xian Shi Noqi )
Q11895,藤原有業の娘 (藤原顕時の妻),Teng Yuan You Ye Noniang  (teng Yuan Xian Shi Noqi )
Q11898,藤原顕時娘 (藤原是憲室),Teng Yuan Xian Shi Niang  (teng Yuan Shi Xian Shi )
Q11900,藤原盛隆,Teng Yuan Sheng Long 
Q11902,藤原孝博,Teng Yuan Xiao Bo 
Q11903,藤原公俊の娘 (藤原邦綱の妻),Teng Yuan Gong Jun Noniang  (teng Yuan Bang Gang Noqi )
Q11905,藤原基行,Teng Yuan Ji Xing 
Q11906,藤原邦子,Teng Yuan Bang Zi 
Q11908,藤原綱子,Teng Yuan Gang Zi 
Q11909,藤原邦綱の娘 (小笠原長清室),Teng Yuan Bang Gang Noniang  (xiao Li Yuan Chang Qing Shi )
Q11910,大中臣師親,Da Zhong Chen Shi Qin 
Q11912,源雅賢,Yuan Ya Xian 
Q11913,源有資,Yuan You Zi 
Q11914,源資信,Yuan Zi Xin 
Q11918,藤原資長,Teng Yuan Zi Chang 
Q11919,藤原経尹 (藤原宗光の子),Teng Yuan Jing Yin  (teng Yuan Zong Guang Nozi )
Q11921,尋有,Xun You 
Q11923,日野広綱,Ri Ye Guang Gang 
Q11924,藤原政業,Teng Yuan Zheng Ye 
Q11926,藤原頼業,Teng Yuan Lai Ye 
Q11931,牧宗親,Mu Zong Qin 
Q11933,藤原朝時,Teng Yuan Zhao Shi 
Q11934,藤原保綱,Teng Yuan Bao Gang 
Q11935,源親弘の娘 (源義重の正室),Yuan Qin Hong Noniang  (yuan Yi Zhong Nozheng Shi )
Q11936,新田義重の娘 (足利義清の室),Xin Tian Yi Zhong Noniang  (zu Li Yi Qing Noshi )
Q11937,新田義重の娘 (武田信光の室),Xin Tian Yi Zhong Noniang  (wu Tian Xin Guang Noshi )
Q11938,新田義重の娘 (那須与一の室),Xin Tian Yi Zhong Noniang  (na Xu Yu Yi Noshi )
Q11942,得川義季,De Chuan Yi Ji 
Q11943,額戸経義,E Hu Jing Yi 
Q11944,得河義秀,De He Yi Xiu 
Q11945,賢円,Xian Yuan 
Q11946,藤原長倫,Teng Yuan Chang Lun 
Q11948,日胤 (園城寺),Ri Yin  (yuan Cheng Si )
Q11949,武石胤盛,Wu Shi Yin Sheng 
Q11950,相馬師常,Xiang Ma Shi Chang 
Q11953,伊北常仲,Yi Bei Chang Zhong 
Q11954,上総広常娘 (平時家室),Shang Zong Guang Chang Niang  (ping Shi Jia Shi )
Q11955,上総広常の娘 (小笠原長清室),Shang Zong Guang Chang Noniang  (xiao Li Yuan Chang Qing Shi )
Q11956,上総広常の娘 (千葉成胤の母),Shang Zong Guang Chang Noniang  (qian Xie Cheng Yin Nomu )
Q11960,平業房の娘 (藤原範能の妻),Ping Ye Fang Noniang  (teng Yuan Fan Neng Noqi )
Q11961,平業房の娘 (藤原兼光の妻),Ping Ye Fang Noniang  (teng Yuan Jian Guang Noqi )
Q11962,平業房の娘 (藤原宗隆の妻),Ping Ye Fang Noniang  (teng Yuan Zong Long Noqi )
Q11964,平家継,Ping Jia Ji 
Q11969,平家盛の娘（原田種直の室),Ping Jia Sheng Noniang (yuan Tian Zhong Zhi Noshi )
Q11970,藤原資憲の娘 (平教盛の妻),Teng Yuan Zi Xian Noniang  (ping Jiao Sheng Noqi )
Q11972,平業盛,Ping Ye Sheng 
Q11973,忠快,Zhong Kuai 
Q11974,平教盛の娘 (藤原成経室),Ping Jiao Sheng Noniang  (teng Yuan Cheng Jing Shi )
Q11975,平教子,Ping Jiao Zi 
Q11976,平教盛の娘 (平宗盛継室),Ping Jiao Sheng Noniang  (ping Zong Sheng Ji Shi )
Q11977,八条院三位局,Ba Tiao Yuan San Wei Ju 
Q11982,平頼盛の娘 (藤原基家室),Ping Lai Sheng Noniang  (teng Yuan Ji Jia Shi )
Q11984,平保業,Ping Bao Ye 
Q11986,藤原親政,Teng Yuan Qin Zheng 
Q11988,清原光頼,Qing Yuan Guang Lai 
Q11989,清原武衡,Qing Yuan Wu Heng 
Q11990,樋爪季衡,Tong Zhua Ji Heng 
Q11991,乙和子姫,Yi He Zi Ji 
Q11993,清原氏 (安倍宗任の母),Qing Yuan Shi  (an Bei Zong Ren Nomu )
Q11994,安倍季任,An Bei Ji Ren 
Q11995,藤原基成,Teng Yuan Ji Cheng 
Q11998,藤の江,Teng Nojiang 
Q11999,岩城照義,Yan Cheng Zhao Yi 
Q12000,田山幹氏,Tian Shan Gan Shi 
Q12002,佐竹昌義の娘 (吉川経義の正室),Zuo Zhu Chang Yi Noniang  (ji Chuan Jing Yi Nozheng Shi )
Q12004,佐竹義宗,Zuo Zhu Yi Zong 
Q12005,佐竹昌成,Zuo Zhu Chang Cheng 
Q12007,山口家俊,Shan Kou Jia Jun 
Q12008,比企尼,Bi Qi Ni 
Q12010,河越尼,He Yue Ni 
Q12011,平賀朝雅,Ping He Zhao Ya 
Q12012,北条時兼 (北条介),Bei Tiao Shi Jian  (bei Tiao Jie )
Q12014,北条時政の娘 (平賀朝雅の正室、源国通の室),"Bei Tiao Shi Zheng Noniang  (ping He Zhao Ya Nozheng Shi , Yuan Guo Tong Noshi )"
Q12015,北条時政の娘 (滋野井実宣の妻),Bei Tiao Shi Zheng Noniang  (zi Ye Jing Shi Xuan Noqi )
Q12016,北条時政の娘 (宇都宮頼綱の室),Bei Tiao Shi Zheng Noniang  (yu Du Gong Lai Gang Noshi )
Q12018,北条時政の娘 (坊門忠清の妻),Bei Tiao Shi Zheng Noniang  (fang Men Zhong Qing Noqi )
Q12019,北条時政の娘 (河野通信の妻),Bei Tiao Shi Zheng Noniang  (he Ye Tong Xin Noqi )
Q12025,伊佐朝政の娘 (北条義時の側室),Yi Zuo Zhao Zheng Noniang  (bei Tiao Yi Shi Noce Shi )
Q12031,北条義時の娘 (一条実有の妻),Bei Tiao Yi Shi Noniang  (yi Tiao Shi You Noqi )
Q12032,北条義時の娘 (中原季時の妻),Bei Tiao Yi Shi Noniang  (zhong Yuan Ji Shi Noqi )
Q12033,北条義時の娘 (佐々木信綱の正室),"Bei Tiao Yi Shi Noniang  (zuo ""mu Xin Gang Nozheng Shi )"
Q12035,印東祐昭,Yin Dong You Zhao 
Q12036,小田知重,Xiao Tian Zhi Zhong 
Q12037,茂木知基,Mao Mu Zhi Ji 
Q12038,宍戸家政,Rou Hu Jia Zheng 
Q12040,源行遠の娘 (藤原季範の妻),Yuan Xing Yuan Noniang  (teng Yuan Ji Fan Noqi )
Q12041,藤原範忠,Teng Yuan Fan Zhong 
Q12043,藤原季範の娘 (源師経の室),Teng Yuan Ji Fan Noniang  (yuan Shi Jing Noshi )
Q12044,藤原範信,Teng Yuan Fan Xin 
Q12045,藤原範雅,Teng Yuan Fan Ya 
Q12046,範智,Fan Zhi 
Q12047,長暹,Chang Xian 
Q12050,尊長,Zun Chang 
Q12051,右衛門督局,You Wei Men Du Ju 
Q12052,二条定高の娘 (花山院定雅の室),Er Tiao Ding Gao Noniang  (hua Shan Yuan Ding Ya Noshi )
Q12053,糟屋有季の娘 (一条高能側室),Zao Wu You Ji Noniang  (yi Tiao Gao Neng Ce Shi )
Q12054,藤原兼光の娘 (一条高能の妻),Teng Yuan Jian Guang Noniang  (yi Tiao Gao Neng Noqi )
Q12055,四条隆季の娘 (一条高能の室),Si Tiao Long Ji Noniang  (yi Tiao Gao Neng Noshi )
Q12059,一条高能の娘 (九条基家の妻),Yi Tiao Gao Neng Noniang  (jiu Tiao Ji Jia Noqi )
Q12067,葉室宗行の娘 (花山院忠経室),Xie Shi Zong Xing Noniang  (hua Shan Yuan Zhong Jing Shi )
Q12068,花山院忠頼,Hua Shan Yuan Zhong Lai 
Q12070,吉良希仁,Ji Liang Xi Ren 
Q12071,阿野実直,A Ye Shi Zhi 
Q12075,吉見為頼,Ji Jian Wei Lai 
Q12078,足立遠元の娘 (北条時房の正室),Zu Li Yuan Yuan Noniang  (bei Tiao Shi Fang Nozheng Shi )
Q12085,北条時房の娘 (一条頼氏妻),Bei Tiao Shi Fang Noniang  (yi Tiao Lai Shi Qi )
Q12086,北条時房の娘 (北条朝時の継室),Bei Tiao Shi Fang Noniang  (bei Tiao Zhao Shi Noji Shi )
Q12087,北条時房の娘 (安達義景の正室のち千葉時胤の妻),Bei Tiao Shi Fang Noniang  (an Da Yi Jing Nozheng Shi Nochiqian Xie Shi Yin Noqi )
Q12088,北条時房の娘 (長井時広の妻、のち藤原実任の妻),"Bei Tiao Shi Fang Noniang  (chang Jing Shi Guang Noqi , Nochiteng Yuan Shi Ren Noqi )"
Q12089,北条時房の娘 (千葉秀胤の継室),Bei Tiao Shi Fang Noniang  (qian Xie Xiu Yin Noji Shi )
Q12090,伊佐朝政,Yi Zuo Zhao Zheng 
Q12091,伊達宗村 (鎌倉時代),Yi Da Zong Cun  (lian Cang Shi Dai )
Q12092,伊佐為宗,Yi Zuo Wei Zong 
Q12094,島田貞成,Dao Tian Zhen Cheng 
Q12095,武藤頼兼,Wu Teng Lai Jian 
Q12096,田村仲教,Tian Cun Zhong Jiao 
Q12097,近藤直景,Jin Teng Zhi Jing 
Q12101,源義仲の娘 (竹御所の母),Yuan Yi Zhong Noniang  (zhu Yu Suo Nomu )
Q12102,美濃局,Mei Nong Ju 
Q12105,坊門忠清,Fang Men Zhong Qing 
Q12110,戸次重秀,Hu Ci Zhong Xiu 
Q12111,田北親泰,Tian Bei Qin Tai 
Q12112,大友親秀の娘 (北条資時の妻),Da You Qin Xiu Noniang  (bei Tiao Zi Shi Noqi )
Q12115,田原基直,Tian Yuan Ji Zhi 
Q12120,中原秋通,Zhong Yuan Qiu Tong 
Q12121,安保実員の娘 (北条泰時の継室),An Bao Shi Yuan Noniang  (bei Tiao Tai Shi Noji Shi )
Q12124,北条泰時の娘 (足利義氏の正室),Bei Tiao Tai Shi Noniang  (zu Li Yi Shi Nozheng Shi )
Q12125,北条泰時の娘 (北条朝直の継室),Bei Tiao Tai Shi Noniang  (bei Tiao Zhao Zhi Noji Shi )
Q12126,北条泰時の娘 (畠山泰国の妻),Bei Tiao Tai Shi Noniang  (cen Shan Tai Guo Noqi )
Q12132,北条時氏の娘 (足利泰氏の正室),Bei Tiao Shi Shi Noniang  (zu Li Tai Shi Nozheng Shi )
Q12133,北条時氏の娘 (北条時定の正室),Bei Tiao Shi Shi Noniang  (bei Tiao Shi Ding Nozheng Shi )
Q12135,三浦為連,San Pu Wei Lian 
Q12136,三浦盛時の娘? (葛西時清の正室),San Pu Sheng Shi Noniang ? (ge Xi Shi Qing Nozheng Shi )
Q12138,東胤頼娘 (土岐光行の妻),Dong Yin Lai Niang  (tu Qi Guang Xing Noqi )
Q12139,北条貞時の娘 (土岐光定の室),Bei Tiao Zhen Shi Noniang  (tu Qi Guang Ding Noshi )
Q12140,隠岐国時,Yin Qi Guo Shi 
Q12141,阿波教国,A Bo Jiao Guo 
Q12142,笠毛光教,Li Mao Guang Jiao 
Q12143,隠岐胤国,Yin Qi Yin Guo 
Q12146,蜂屋定親,Feng Wu Ding Qin 
Q12148,毛利季光の娘 (花山院師継の室),Mao Li Ji Guang Noniang  (hua Shan Yuan Shi Ji Noshi )
Q12149,毛利季光の娘 (北条時頼の正室),Mao Li Ji Guang Noniang  (bei Tiao Shi Lai Nozheng Shi )
Q12150,毛利広光,Mao Li Guang Guang 
Q12153,北条時国 (北条時長の子),Bei Tiao Shi Guo  (bei Tiao Shi Chang Nozi )
Q12154,北条長頼,Bei Tiao Chang Lai 
Q12157,蘆名泰盛,Lu Ming Tai Sheng 
Q12158,藤原実任,Teng Yuan Shi Ren 
Q12159,横山時重,Heng Shan Shi Zhong 
Q12160,高井時茂,Gao Jing Shi Mao 
Q12162,大弐局 (加賀美氏),Da Er Ju  (jia He Mei Shi )
Q12169,一戸行朝,Yi Hu Xing Zhao 
Q12170,四戸宗清,Si Hu Zong Qing 
Q12171,九戸行連,Jiu Hu Xing Lian 
Q12174,畠山泰国,Cen Shan Tai Guo 
Q12176,横山資孝,Heng Shan Zi Xiao 
Q12177,横山孝兼,Heng Shan Xiao Jian 
Q12178,波多野遠義,Bo Duo Ye Yuan Yi 
Q12181,波多野忠綱,Bo Duo Ye Zhong Gang 
Q12182,大槻高義,Da Gui Gao Yi 
Q12184,中島義康,Zhong Dao Yi Kang 
Q12186,小代行平,Xiao Dai Xing Ping 
Q12187,小枝御前,Xiao Zhi Yu Qian 
Q12190,稲毛重成の娘 (宇都宮頼綱の室・先妻),Dao Mao Zhong Cheng Noniang  (yu Du Gong Lai Gang Noshi *xian Qi )
Q12191,稲毛重成の娘 (綾小路師季の室),Dao Mao Zhong Cheng Noniang  (ling Xiao Lu Shi Ji Noshi )
Q12193,東重胤,Dong Zhong Yin 
Q12195,葛西清親,Ge Xi Qing Qin 
Q12196,葛西朝清,Ge Xi Zhao Qing 
Q12198,藤田政行,Teng Tian Zheng Xing 
Q12202,横山時広,Heng Shan Shi Guang 
Q12203,安倍宗任の娘 (佐々木季定の室),"An Bei Zong Ren Noniang  (zuo ""mu Ji Ding Noshi )"
Q12211,狩野茂光の娘 (天野遠景の妻),Shou Ye Mao Guang Noniang  (tian Ye Yuan Jing Noqi )
Q12213,狩野行光,Shou Ye Xing Guang 
Q12214,狩野親光,Shou Ye Qin Guang 
Q12215,工藤茂光の娘 (田代為綱の妻),Gong Teng Mao Guang Noniang  (tian Dai Wei Gang Noqi )
Q12219,藤原重頼,Teng Yuan Zhong Lai 
Q12220,後藤基清,Hou Teng Ji Qing 
Q12224,源隆保,Yuan Long Bao 
Q12225,源光遠,Yuan Guang Yuan 
Q12226,源重子,Yuan Zhong Zi 
Q12227,藤原兼子 (藤原季行の娘),Teng Yuan Jian Zi  (teng Yuan Ji Xing Noniang )
Q12228,藤原重季,Teng Yuan Zhong Ji 
Q12229,藤原能季 (刑部大輔),Teng Yuan Neng Ji  (xing Bu Da Fu )
Q12230,藤原季行の娘 (藤原親経の妻),Teng Yuan Ji Xing Noniang  (teng Yuan Qin Jing Noqi )
Q12232,橘広方の娘 (鈴木良氏の正室),Ju Guang Fang Noniang  (ling Mu Liang Shi Nozheng Shi )
Q12233,行遍,Xing Bian 
Q12234,湛増の妻,Zhan Zeng Noqi 
Q12237,藤原成兼,Teng Yuan Cheng Jian 
Q12238,藤原実兼女 (藤原光隆室),Teng Yuan Shi Jian Nu  (teng Yuan Guang Long Shi )
Q12239,白川顕広王,Bai Chuan Xian Guang Wang 
Q12240,藤原能兼,Teng Yuan Neng Jian 
Q12241,高階泰経,Gao Jie Tai Jing 
Q12242,高階泰重の娘 (平親範の妻),Gao Jie Tai Zhong Noniang  (ping Qin Fan Noqi )
Q12243,能瀬資国の娘（高階光兼の妻）,Neng Lai Zi Guo Noniang (gao Jie Guang Jian Noqi )
Q12244,滝口宗長,Long Kou Zong Chang 
Q12254,内藤盛俊,Nei Teng Sheng Jun 
Q12255,蒲生惟賢,Pu Sheng Wei Xian 
Q12256,藤原懐遠,Teng Yuan Huai Yuan 
Q12257,清原房則,Qing Yuan Fang Ze 
Q12258,尾張員職,Wei Zhang Yuan Zhi 
Q12263,成真,Cheng Zhen 
