Date_Value,Category,Count,Year,Issues,Sample_Line,Sample_Individual,Sample_Name
425,ad_standard,4,425,,221062,I29904,Flavius /Ardabur/
408,ad_standard,4,408,,225119,I29992,Maria //
289,ad_standard,4,289,,230889,I30133,Fausta //
577,ad_standard,4,577,,266514,I31323,Aminah //
118,ad_standard,4,118,,271844,I31518,"Hadrian, Roman Emperor //"
112,ad_standard,4,112,,275689,I31648,Titus Sextius Cornelius /Africanus/
568,ad_standard,4,568,,276817,I31692,Fatimah bint Asad //
619,ad_standard,4,619,,277534,I31729,Khadija bint Khuwaylid //
611,ad_standard,4,611,,281639,I31852,Abd-Allah ibn Muhammad //
641,ad_standard,4,641,,286408,I31970,Hammanah binte Jahash al-Asadi //
160,ad_standard,4,160,,287928,I32019,Gaius Julius Longinus Soaemus of Emesa //
105,ad_standard,4,105,,288311,I32041,Marcus Vitorius Marcellus //
596,ad_standard,4,596,,289692,I32091,Hind (Umm Salama) bint /Abu Umayya/
623,ad_standard,4,623,,300159,I32324,Marwan ibn Al-Hakam ibn Abi al-As ibn Umayya ibn Abd Shams //
664,ad_standard,4,664,,307235,I32585,Amr bin /Al-'As/
667,ad_standard,4,667,,307426,I32590,Abdulrahman bin /Khalid/
736,ad_standard,4,736,,310670,I32746,فاطمة بنت حسين //
723,ad_standard,4,723,,312596,I32816,Aban bin /ʻUthmān/
754,ad_standard,4,754,,315874,I32931,أبو العباس عبد الله السفاح //
TO 105,ad_standard,4,105,,341802,I33781,Mucia Tertia Minor //
TO 110,ad_standard,4,110,,359898,I33884,"Sextus Quintilius Varus, Senateur, de Rome //"
TO 190,ad_standard,4,190,,364203,I33928,Lucius Mummius /Achaicus/
TO 145,ad_standard,4,145,,382155,I34051,Popillia //
TO 280,ad_standard,4,280,,393534,I34117,Lucius Cornelius /Lentulus/
TO 225,ad_standard,4,225,,399293,I34151,Φαρνάκης //
TO 200,ad_standard,4,200,,399556,I34152,Nysa //
TO 300,ad_standard,4,300,,401239,I34164,Marcus Aemilius /Paullus/
TO 350,ad_standard,4,350,,407573,I34211,Tiberius Cornelius /Lentulus/
499,ad_standard,4,499,,469165,I34837,Ingund //
546,ad_standard,4,546,,469188,I34837,Ingund //
1 JAN 328,ad_standard,4,328,,471346,I34876,Sextus Claudius Petronius Probus //
380,ad_standard,4,380,,471750,I34879,Quintus /De Rome/
320,ad_standard,4,320,,472614,I34889,Turrania Honorata //
240,ad_standard,4,240,,480531,I34998,Marcus Junius Maximus //
204,ad_standard,4,204,,490504,I35134,Marcus /Umbrius/
177,ad_standard,4,177,,494364,I35192,Julia Quadratilla //
360,ad_standard,4,360,,562631,I36011,Seleucus //
1433,medieval_late,4,1433,Post-1000 AD (should be trimmed): 1433,580477,I37073,Teresa /de Castro/
689,ad_standard,4,689,,627488,I40023,/Ben Yosef/
1327,medieval_late,4,1327,Post-1000 AD (should be trimmed): 1327,664246,I40615,Bonafos /de la Cavallería/
1456,medieval_late,4,1456,Post-1000 AD (should be trimmed): 1456,668120,I40681,Alfonso /Diaz de Cartagena/
1464,medieval_late,4,1464,Post-1000 AD (should be trimmed): 1464,668469,I40689,Bonafós /de la Caballería/
1395,medieval_late,4,1395,Post-1000 AD (should be trimmed): 1395,677801,I40872,Beatriz /de la Caballería/
1493,medieval_late,4,1493,Post-1000 AD (should be trimmed): 1493,683291,I40996,Sancho /de Paternoy de la Caballeria/
858,ad_standard,4,858,,698946,I41466,Mar Ivomai Micael /ben Hillel/
1356,medieval_late,4,1356,Post-1000 AD (should be trimmed): 1356,713250,I41766,Mis. Pefet /Shaltiel/
1372,medieval_late,4,1372,Post-1000 AD (should be trimmed): 1372,714046,I41783,Catalina //
1397,medieval_late,4,1397,Post-1000 AD (should be trimmed): 1397,714097,I41784,"Martín ""Men"" /Gutiérrez/"
1413,medieval_late,4,1413,Post-1000 AD (should be trimmed): 1413,717654,I41857,Adelheid /Jöhr/
1469,medieval_late,4,1469,Post-1000 AD (should be trimmed): 1469,723693,I41975,Catalina Maria Leonor de la Pena Cadena Y /Maluenda de Salazar y Cadena Halevi/
1438,medieval_late,4,1438,Post-1000 AD (should be trimmed): 1438,726103,I42022,García /Martínez de Lerma/
1523,medieval_late,4,1523,Post-1000 AD (should be trimmed): 1523,736820,I42237,בונה (דינה) /קצנלבויגן/
365,ad_standard,4,365,,782541,I43045,גמליאל החמישי /בן יהודה השלישי/
682,ad_standard,4,682,,787738,I43070,Yahya bin Ali //
694,ad_standard,4,694,,790027,I43104,/הכהן רפא/
23 SEP 680,ad_standard,4,680,,794816,I43183,Sayyidi Ibrahim bin Sayyidna Muslim //
576,ad_standard,4,576,,795073,I43188,Fatima bint Amr al-Makhzumi //
763,ad_standard,4,763,,797789,I43231,Ibrahim al-Ghamr //
21 MAR 625,ad_standard,4,625,,800786,I43285,Hamza ibn ‘Abd al-Muttalib //
497,ad_standard,4,497,,801632,I43291,//
588,ad_standard,4,588,,803028,I43321,Ubayd Allah ibn Jahsh //
627,ad_standard,4,627,,803035,I43321,Ubayd Allah ibn Jahsh //
743,ad_standard,4,743,,807075,I43404,Yahya //
593,ad_standard,4,593,,809001,I43455,Umm al-Fadl bint al-Harith //
653,ad_standard,4,653,,811589,I43498,Sayyidna Miqdaad al-Aswad bin 'Amr al-Bahrawi //
804,ad_standard,4,804,,815381,I43582,Amr /ibn Itaf/
769,ad_standard,4,769,,827851,I43910,Salih bin Ali //
764,ad_standard,4,764,,827923,I43911,Abdullah bin Ali al-Sajjad //
607,ad_standard,4,607,,829251,I43933,Harb bin Umayya //
834,ad_standard,4,834,,847802,I44420,"Imaam Husain ""Radi Abdullah"" bin Imaam Ahmad ""Muhammad at-Taqi"" //"
881,ad_standard,4,881,,847809,I44420,"Imaam Husain ""Radi Abdullah"" bin Imaam Ahmad ""Muhammad at-Taqi"" //"
1 JAN 874,ad_standard,4,874,,856434,I44652,Imam Hasan al-Askari //
808,ad_standard,4,808,,863814,I44864,Prince Ahmad al-Sabti //
767,ad_standard,4,767,,863935,I44866,Ja'far bin Yahya al-Barmaki //
833,ad_standard,4,833,,864174,I44871,عبد الله المأمون //
605,ad_standard,4,605,,865216,I44890,Qasim ibn Muhammad //
684,ad_standard,4,684,,876832,I45218,معاویة بن یزید //
886,ad_standard,4,886,,884322,I45449,Prince al-Fadl //
572,ad_standard,4,572,,912741,I45858,"Eborico, king of the Suevi //"
BEF 1060,medieval_late,4,1060,Post-1000 AD (should be trimmed): 1060,993117,I46650,Sancha /Viegas de Baião/
939,ad_standard,4,939,,995691,I46687,Rodrigo /Tetóniz/
931,ad_standard,4,931,,1013269,I46907,Bermudo /Lainez de Castrogeriz/
BEF 1090,medieval_late,4,1090,Post-1000 AD (should be trimmed): 1090,1027556,I47064,D.Soeiro Nunes Velho //
796,ad_standard,4,796,,1038597,I47205,Aldara /Dordia Osorez/
968,ad_standard,4,968,,1058901,I47472,"Sunifred II, comte de Cerdanya //"
24 SEP 1230,medieval_late,4,1230,Post-1000 AD (should be trimmed): 1230,1135392,I48311,Ponce /Vela de Cabrera/
6 JAN 1083,medieval_late,4,1083,Post-1000 AD (should be trimmed): 1083,1138388,I48344,Ramiro /de Navarra/
1301,medieval_late,4,1301,Post-1000 AD (should be trimmed): 1301,1216006,I49290,Urraca /Afonso de Portugal/
759,ad_standard,4,759,,1245556,I49585,Suero /Ferrández/
1 JAN 675,ad_standard,4,675,,1265668,I49816,Abdu'l-Rahman ibn Abi Bakr //
1 JAN 658,ad_standard,4,658,,1265737,I49817,Muhammad ibn Abi Bakr //
1 JAN 585,ad_standard,4,585,,1274114,I49984,Mus`ab ibn `Umair //
1 JAN 635,ad_standard,4,635,,1274870,I49998,Hind bint Utbah //
691,ad_standard,4,691,,1279877,I50094,Mus'ab ibn al-Zubayr //
1 JAN 705,ad_standard,4,705,,1282102,I50139,Abd al-Aziz ibn Marwan //
1 JAN 718,ad_standard,4,718,,1284620,I50190,Abbad ibn Ziyad //
1 JAN 679,ad_standard,4,679,,1287155,I50237,Peroz III //
1 JAN 764,ad_standard,4,764,,1288080,I50256,Abdullah ibn Ali //
1 JAN 620,ad_standard,4,620,,1290313,I50301,Al-'As ibn Wa'il //
567,ad_standard,4,567,,1291952,I50333,Anas ibn Mudrik //
1 JAN 803,ad_standard,4,803,,1292605,I50344,Yahya ibn Abd Allah //
1 JAN 814,ad_standard,4,814,,1292713,I50346,Sulyaman I of Tlemcen //
1 JAN 734,ad_standard,4,734,,1292851,I50349,Sultan Ali //
761,ad_standard,4,761,,1296667,I50419,Mu'awiyah ibn Hisham //
1 JAN 735,ad_standard,4,735,,1298880,I50453,Arwa bint Mansur al-Himyari //
1 JAN 777,ad_standard,4,777,,1303610,I50535,Ulaia binte Almadi //
1 JAN 806,ad_standard,4,806,,1310437,I50642,Al-Natiq bi-l-Haqq //
1 JAN 807,ad_standard,4,807,,1310598,I50645,Buran bint al-Hasan ibn Sahl //
1 JAN 788,ad_standard,4,788,,1311918,I50669,Abd ar-Rahman II //
1 JAN 842,ad_standard,4,842,,1313278,I50685,Qaratis //
1 JAN 457,ad_standard,4,457,,1314362,I50703,Yazdegerd II //
1 JAN 488,ad_standard,4,488,,1314662,I50706,Balash //
1 JAN 490,ad_standard,4,490,,1315101,I50711,Vigilantia //
1 JAN 933,ad_standard,4,933,,1318593,I50754,Shaghab //
1 JAN 436,ad_standard,4,436,,1323981,I50824,Childeric I //
531,ad_standard,4,531,,1324829,I50833,Amalaric //
1 JAN 530,ad_standard,4,530,,1330240,I50898,Waldrada //
1 JAN 485,ad_standard,4,485,,1330914,I50904,Theuderic I //
1 JAN 495,ad_standard,4,495,,1331094,I50906,Chlodomer //
1 JAN 515,ad_standard,4,515,,1331819,I50913,Aregund //
1 JAN 897,ad_standard,4,897,,1333473,I50930,Rabi'a ibn Ahmad ibn Tulun //
1 JAN 899,ad_standard,4,899,,1337138,I50974,Alfonso IV of León //
1 JAN 911,ad_standard,4,911,,1338785,I50990,Alfonso Fróilaz //
1 JAN 448,ad_standard,4,448,,1342345,I51028,Chlodio //
1 JAN 575,ad_standard,4,575,,1343623,I51042,Sigebert I //
1 JAN 799,ad_standard,4,799,,1346941,I51085,Mutarrif ibn Musa //
1 JAN 839,ad_standard,4,839,,1349015,I51106,Aznar Galíndez I //
1 JAN 953,ad_standard,4,953,,1352912,I51143,Bermudo II of León //
1 JAN 508,ad_standard,4,508,,1356992,I51186,Rodulf //
1 JAN 595,ad_standard,4,595,,1358922,I51206,Euin //
1 JAN 313,ad_standard,4,313,,1377679,I51410,Balamber //
1 JAN 653,ad_standard,4,653,,1381489,I51447,Chrodobertus //
1 JAN 815,ad_standard,4,815,,1389685,I51540,"Fredelo, Count of Toulouse //"
1 JAN 926,ad_standard,4,926,,1394722,I51596,Ero Fernández //
1 JAN 1039,medieval_late,4,1039,Post-1000 AD (should be trimmed): 1039,1396583,I51619,Sancho IV of Navarre //
1 JAN 744,ad_standard,4,744,,1403875,I51693,Huoching //
879,ad_standard,4,879,,1414513,I51811,Oliba II de Carcassona //
1 JAN 702,ad_standard,4,702,,1438277,I52063,Liutpert //
1 JAN 673,ad_standard,4,673,,1441093,I52090,Ecgberht of Kent //
1 JAN 697,ad_standard,4,697,,1442257,I52101,Osthryth //
1 JAN 1009,medieval_late,4,1009,Post-1000 AD (should be trimmed): 1009,1448790,I52168,Tuqaq //
741,ad_standard,4,741,,1455261,I52242,Auda of France //
1 JAN 917,ad_standard,4,917,,1456168,I52251,Engelberge of Provence //
1 JAN 937,ad_standard,4,937,,1462780,I52323,Eadhild //
27 JUL 1101,medieval_late,4,1101,Post-1000 AD (should be trimmed): 1101,1471792,I52418,Conrad II of Italy //
1 JAN 1043,medieval_late,4,1043,Post-1000 AD (should be trimmed): 1043,1472046,I52421,Ladislaus I Herman //
1 JAN 690,ad_standard,4,690,,1492480,I52633,Rotrude of Trier //
1 JAN 604,ad_standard,4,604,,1496721,I52676,Æthelric //
1401,medieval_late,4,1401,Post-1000 AD (should be trimmed): 1401,1506058,I52779,Sunan Ampel //
1 JAN 988,ad_standard,4,988,,1510775,I52831,Arnold II of Angoulême //
1 JAN 812,ad_standard,4,812,,1511387,I52837,Bello of Carcassonne //
1 JAN 896,ad_standard,4,896,,1511993,I52843,Miro the Elder //
17 JUL 1134,medieval_late,4,1134,Post-1000 AD (should be trimmed): 1134,1523382,I52972,"Centule VI, Viscount of Béarn //"
1 JAN 858,ad_standard,4,858,,1529493,I53037,Reginhilde //
1 JAN 987,ad_standard,4,987,,1539964,I53153,Otto I of Chiny //
1 JAN 1056,medieval_late,4,1056,Post-1000 AD (should be trimmed): 1056,1552816,I53286,Judith of Bohemia //
19 AUG 1167,medieval_late,4,1167,Post-1000 AD (should be trimmed): 1167,1559482,I53352,"Henry II, Duke of Limburg //"
17 SEP 1176,medieval_late,4,1176,Post-1000 AD (should be trimmed): 1176,1563337,I53389,Baldwin of Antioch //
1 JAN 1063,medieval_late,4,1063,Post-1000 AD (should be trimmed): 1063,1565153,I53409,Emma of Hauteville //
1 JAN 1026,medieval_late,4,1026,Post-1000 AD (should be trimmed): 1026,1569335,I53454,Hugh IV of Lusignan //
1 JAN 1086,medieval_late,4,1086,Post-1000 AD (should be trimmed): 1086,1597245,I53751,Suleiman ibn Qutulmish //
1 JAN 802,ad_standard,4,802,,1614482,I53959,Luitfrid II de Sundgau //
1 JAN 1041,medieval_late,4,1041,Post-1000 AD (should be trimmed): 1041,1647992,I54325,Tancred of Hauteville //
1 JAN 973,ad_standard,4,973,,1653920,I54382,"Reginar III, Count of Hainaut //"
1 JAN 1132,medieval_late,4,1132,Post-1000 AD (should be trimmed): 1132,1685995,I54714,Mieszko IV Tanglefoot //
1 JAN 1123,medieval_late,4,1123,Post-1000 AD (should be trimmed): 1123,1718847,I55040,Geoffroy III of Thouars //
1 JAN 1229,medieval_late,4,1229,Post-1000 AD (should be trimmed): 1229,1719349,I55045,Hugh I of Thouars //
1 JAN 1184,medieval_late,4,1184,Post-1000 AD (should be trimmed): 1184,1721378,I55067,Agnes of Antioch //
22 FEB 1071,medieval_late,4,1071,Post-1000 AD (should be trimmed): 1071,1727538,I55139,"William FitzOsbern, 1st Earl of Hereford //"
1 JAN 1250,medieval_late,4,1250,Post-1000 AD (should be trimmed): 1250,1738360,I55279,Aldonza Rodríguez de León //
1 JAN 1084,medieval_late,4,1084,Post-1000 AD (should be trimmed): 1084,1756520,I55476,Bahram-Shah of Ghazna //
24 DEC 1193,medieval_late,4,1193,Post-1000 AD (should be trimmed): 1193,1800423,I56000,Roger III of Sicily //
906,ad_standard,4,906,,1806170,I56069,Dag Haraldsson //
902,ad_standard,4,902,,1806236,I56070,Ragnar Rykkel //
989,ad_standard,4,989,,1807715,I56085,Gofraid mac Arailt //
13 JUL 982,ad_standard,4,982,,1815048,I56161,Burchard IV. im Hassegau //
892,ad_standard,4,892,,1834641,I56364,Ebalus Remensis //
1 JAN 977,ad_standard,4,977,,1902707,I57058,Oleg of the Drevlyans //
4 JUN 1134,medieval_late,4,1134,Post-1000 AD (should be trimmed): 1134,1905105,I57083,Magnus I of Sweden //
29 JUN 1059,medieval_late,4,1059,Post-1000 AD (should be trimmed): 1059,1923752,I57276,Bernard II //
1 JAN 1260,medieval_late,4,1260,Post-1000 AD (should be trimmed): 1260,1967287,I57834,Constance of Toulouse //
1 JAN 1237,medieval_late,4,1237,Post-1000 AD (should be trimmed): 1237,2002984,I58271,Bernat Guillem d'Entença //
1 JAN 1239,medieval_late,4,1239,Post-1000 AD (should be trimmed): 1239,2026440,I58553,Raoul VIII de Beaumont-au-Maine //
1291,medieval_late,4,1291,Post-1000 AD (should be trimmed): 1291,2035478,I58686,Nuño González de Lara //
1 JAN 1233,medieval_late,4,1233,Post-1000 AD (should be trimmed): 1233,2038567,I58721,Violante of Swabia //
1 JAN 1245,medieval_late,4,1245,Post-1000 AD (should be trimmed): 1245,2094547,I59336,William de Percy //
1 JAN 1247,medieval_late,4,1247,Post-1000 AD (should be trimmed): 1247,2123576,I59655,Ivan Vsevolodovich //
1 JAN 1227,medieval_late,4,1227,Post-1000 AD (should be trimmed): 1227,2136136,I59800,Philip of Ibelin //
1 JAN 1213,medieval_late,4,1213,Post-1000 AD (should be trimmed): 1213,2152588,I59987,Thomas FitzMaurice FitzGerald //
1 JAN 1236,medieval_late,4,1236,Post-1000 AD (should be trimmed): 1236,2180813,I60287,Egino V. //
1 JAN 1273,medieval_late,4,1273,Post-1000 AD (should be trimmed): 1273,2188452,I60389,Baldwin II of Constantinople //
1 JAN 315,ad_standard,4,315,,2633591,I66981,Licinius II //
1 JAN 1234,medieval_late,4,1234,Post-1000 AD (should be trimmed): 1234,2673386,I67486,Rhys Gryg //
1342,medieval_late,4,1342,Post-1000 AD (should be trimmed): 1342,2798275,I69117,Ieuan ap Gruffudd Gethin ap Madog ap Meurig //
1377,medieval_late,4,1377,Post-1000 AD (should be trimmed): 1377,2914386,I70643,Jenkin ap Philip ap Morgan ap Llywelyn of Langston //
1484,medieval_late,4,1484,Post-1000 AD (should be trimmed): 1484,2917844,I70696,Sir David Mathew //
1347,medieval_late,4,1347,Post-1000 AD (should be trimmed): 1347,3066438,I72615,Hugh Hastings //
1412,medieval_late,4,1412,Post-1000 AD (should be trimmed): 1412,3081717,I72866,Jane verch Rhys //
1 JAN 1268,medieval_late,4,1268,Post-1000 AD (should be trimmed): 1268,3238153,I74957,"John Wake, 1st Baron Wake of Liddell //"
1 JAN 1279,medieval_late,4,1279,Post-1000 AD (should be trimmed): 1279,3265445,I75328,"Robert de Ferrers, 6th Earl of Derby //"
1349,medieval_late,4,1349,Post-1000 AD (should be trimmed): 1349,3343611,I76539,Efa ferch Gruffudd ap Dafydd Gôch ap Dafydd //
1 JAN 1286,medieval_late,4,1286,Post-1000 AD (should be trimmed): 1286,3515450,I78834,Margaret of Montferrat //
(ABT -530),ad_standard,4,530,,140515,I23884,Meszullam //
(ABT -50),unknown,4,,,322397,I33138,Marcus Licinius /Crassus Frugi/
(ABT -60),unknown,4,,,328130,I33333,Suffect Consul (12 BC) - Lucius Volusius Saturninus //
(ABT -75),unknown,4,,,329293,I33346,Lucius Cornelius Cinna //
(ABT -115),ad_standard,4,115,,341707,I33780,"Annia, wife of Frugi //"
(ABT -110),ad_standard,4,110,,343160,I33783,Lucius Scribonius Libo //
(ABT -125),ad_standard,4,125,,351973,I33851,Caecilia Metella Dalmatica //
(ABT -138),ad_standard,4,138,,352231,I33852,"Lucius Cornelius Sulla Felix, Dictator of the Roman Republic //"
(ABT -145),ad_standard,4,145,,353039,I33853,Quintus Sulpicius Rufus //
(ABT -175),ad_standard,4,175,,373828,I33998,Gaius Claudius Marcus /Marcellus/
(ABT -330),ad_standard,4,330,,395446,I34133,Quintus Sulpicius //
(ABT -400),ad_standard,4,400,,414027,I34258,Publius Sulpicius Camerinus //
(ABT -350),ad_standard,4,350,,426502,I34332,Gaius Aurelius Cotta //
(ABT -500),ad_standard,4,500,,431278,I34368,Tiberius Aemulius Mamercus //
ABT 1650,medieval_late,4,1650,Post-1000 AD (should be trimmed): 1650,61893,I9967,"Hiranyanabha, King of Kosala /Placeholder surname/"
ABT 1440,medieval_late,4,1440,Post-1000 AD (should be trimmed): 1440,96213,I22554,Jacob /Abravanel/
ABT 1558,medieval_late,4,1558,Post-1000 AD (should be trimmed): 1558,103559,I22704,Claus /Frey/
ABT 1640,medieval_late,4,1640,Post-1000 AD (should be trimmed): 1640,110136,I22838,ANTONIA /DE OÑATE Y RIVADENEIRA/
ABT 430,ad_standard,4,430,,218359,I29839,Dagalaifus //
ABT 325,ad_standard,4,325,,225622,I30013,Julia Galla //
ABT 305,ad_standard,4,305,,229432,I30100,Neratia Galla //
ABT 375,ad_standard,4,375,,229669,I30111,Aelia Eudoxia //
ABT 245,ad_standard,4,245,,239638,I30253,Gaius Vettius /./
ABT 255,ad_standard,4,255,,240399,I30297,Aemilia Pudentilla //
ABT 595,ad_standard,4,595,,290620,I32120,Talha /bin Ubaydullah/
ABT 560,ad_standard,4,560,,304684,I32469,אחונאי /בן חנינאי/
ABT 410,ad_standard,4,410,,408677,I34221,Publius Cornelius Rufinus //
ABT 225,ad_standard,4,225,,476717,I34940,Marcus Caeionius Varo //
ABT 720,ad_standard,4,720,,566225,I36071,Pedro Balthes /de Toledo/
ABT 620,ad_standard,4,620,,628150,I40031,"Heman I ""Abdallah"" ibn Abu Abdallah ibn Sahaba, 36th Exilarch //"
ABT 735,ad_standard,4,735,,630110,I40066,Yaqub Obadiah /ibn Ishaq/
ABT 795,ad_standard,4,795,,631246,I40085,נטרונאי /בר הילאי/
ABT 816,ad_standard,4,816,,632090,I40097,Mar Sar Shalom ben Boas //
ABT 848,ad_standard,4,848,,632098,I40097,Mar Sar Shalom ben Boas //
ABT 775,ad_standard,4,775,,632463,I40104,Yehoshephat /ben Saul ben Anan/
ABT 760,ad_standard,4,760,,632502,I40105,Moshe /ben Nehemiah ben Asher haZaken/
ABT 855,ad_standard,4,855,,632942,I40112,עמרם גאון //
ABT 885,ad_standard,4,885,,634396,I40129,Hananya /ben Yehudah (bar Pinchas)/
ABT 835,ad_standard,4,835,,634592,I40134,David /ben Boaz ben Yehoshephat/
ABT 1051,medieval_late,4,1051,Post-1000 AD (should be trimmed): 1051,639843,I40216,Shlomo /ben Solomon ibn Hasan/
ABT 1099,medieval_late,4,1099,Post-1000 AD (should be trimmed): 1099,641201,I40241,"David 'ben Zakkai II"" /ben Azariah/"
ABT 922,ad_standard,4,922,,641581,I40248,??? /bat Ṣemaḥ ben Paltoi/
ABT 1113,medieval_late,4,1113,Post-1000 AD (should be trimmed): 1113,642445,I40264,Abū ʿAmr Yosef /ben Ya'akub ibn Sahl/
ABT 926,ad_standard,4,926,,643167,I40279,Nechemya /ben Shmuel/
ABT 942,ad_standard,4,942,,645438,I40316,Hanoch /ben Moshe/
ABT 1024,medieval_late,4,1024,Post-1000 AD (should be trimmed): 1024,645446,I40316,Hanoch /ben Moshe/
ABT 1008,medieval_late,4,1008,Post-1000 AD (should be trimmed): 1008,645897,I40324,Ma‘ādh Abū Tamīm ibn Badis al-Mu‘izz /li Dīn Allāh/
ABT 1089,medieval_late,4,1089,Post-1000 AD (should be trimmed): 1089,645965,I40325,Yitzhak /ben Yehudah Ibn Ghayyāth HaLevi/
ABT 1077,medieval_late,4,1077,Post-1000 AD (should be trimmed): 1077,646519,I40332,"Abu ʾl-Ḥasan ‘Alī ""Eli"" /ibn Sulaymān al-Muqaddasī (Qara'im)/"
ABT 1059,medieval_late,4,1059,Post-1000 AD (should be trimmed): 1059,647012,I40338,"Abu Zikri ""Yehuda"" /ibn Daud/"
ABT 1097,medieval_late,4,1097,Post-1000 AD (should be trimmed): 1097,649105,I40373,Shmuel /bar Mar Shealtiel/
ABT 1136,medieval_late,4,1136,Post-1000 AD (should be trimmed): 1136,649356,I40379,אברהם /בר-חייא/
ABT 1143,medieval_late,4,1143,Post-1000 AD (should be trimmed): 1143,650006,I40388,Abū ’l Ḥasan Ismai'il Ibrahim /ben Me'ir ibn Qamni’el/
ABT 1074,medieval_late,4,1074,Post-1000 AD (should be trimmed): 1074,650969,I40393,"Abū Isḥāq ""Abraham"" /ben Me'ir ibn Muhājir/"
ABT 1096,medieval_late,4,1096,Post-1000 AD (should be trimmed): 1096,651481,I40403,???? /Daughter of Isaac ibn Muhajir/
ABT 1155,medieval_late,4,1155,Post-1000 AD (should be trimmed): 1155,654708,I40451,unknown Bat /bat Zerachiah HaLevi/
