Category,Date_Pattern,Occurrence_Count,Needs_Standardization
standard_ad,666,1,NO
standard_ad,10 NOV 745,1,NO
standard_ad,4 SEP 799,1,NO
standard_ad,14 DEC 745,1,NO
standard_ad,OCT 691,1,NO
standard_ad,31 JAN 661,1,NO
standard_ad,7 SEP 818,1,NO
standard_ad,7 NOV 816,1,NO
standard_ad,10 JUN 754,1,NO
standard_ad,8 OCT 705,1,NO
standard_ad,9 OCT 705,1,NO
standard_ad,27 SEP 835,1,NO
standard_ad,DEC 816,1,NO
standard_ad,817,1,NO
standard_ad,1 JAN 813,1,NO
standard_ad,1 SEP 560,1,NO
standard_ad,8 SEP 828,1,NO
standard_ad,14 AUG 832,1,NO
standard_ad,1 FEB 766,1,NO
standard_ad,777,1,NO
standard_ad,809,1,NO
standard_ad,602,1,NO
standard_ad,26 APR 680,1,NO
standard_ad,674,1,NO
standard_ad,1 MAY 922,1,NO
standard_ad,5 JUN 934,1,NO
standard_ad,4 JAN 874,1,NO
standard_ad,3 AUG 874,1,NO
standard_ad,APR 787,1,NO
standard_ad,SEP 786,1,NO
standard_ad,OCT 794,1,NO
standard_ad,JAN 598,1,NO
standard_ad,20 JUL 647,1,NO
standard_ad,22 MAR 1018,1,NO
standard_ad,16 AUG 842,1,NO
standard_ad,31 MAR 821,1,NO
standard_ad,724,1,NO
standard_ad,12 SEP 1012,1,NO
standard_ad,21 JUN 870,1,NO
standard_ad,17 OCT 866,1,NO
standard_ad,JUL 869,1,NO
standard_ad,NOV 837,1,NO
standard_ad,18 MAR 1077,1,NO
standard_ad,15 SEP 1035,1,NO
standard_ad,30 DEC 1066,1,NO
standard_ad,SEP 337,1,NO
standard_ad,306,1,NO
standard_ad,543,1,NO
standard_ad,469,1,NO
standard_ad,FEB 460,1,NO
standard_ad,31 MAY 455,1,NO
standard_ad,288,1,NO
standard_ad,8 SEP 921,1,NO
standard_ad,19 JAN 914,1,NO
standard_ad,JUL 925,1,NO
standard_ad,31 MAR 929,1,NO
standard_ad,22 APR 982,1,NO
standard_ad,1 OCT 960,1,NO
standard_ad,10 JUN 929,1,NO
standard_ad,AUG 933,1,NO
standard_ad,JAN 951,1,NO
standard_ad,JUN 931,1,NO
standard_ad,9 JUN 952,1,NO
standard_ad,5 JUN 845,1,NO
standard_ad,5 FEB 926,1,NO
standard_ad,26 JAN 959,1,NO
standard_ad,30 AUG 956,1,NO
standard_ad,10 JAN 1020,1,NO
standard_ad,DEC 966,1,NO
standard_ad,26 SEP 862,1,NO
standard_ad,APR 870,1,NO
standard_ad,JUN 970,1,NO
standard_ad,1 AUG 995,1,NO
standard_ad,10 DEC 925,1,NO
standard_ad,4 OCT 873,1,NO
standard_ad,26 JAN 979,1,NO
standard_ad,1 OCT 1008,1,NO
standard_ad,SEP 999,1,NO
standard_ad,DEC 843,1,NO
standard_ad,16 OCT 912,1,NO
standard_ad,20 FEB 1097,1,NO
standard_ad,DEC 1017,1,NO
standard_ad,20 MAY 1025,1,NO
standard_ad,DEC 994,1,NO
standard_ad,MAR 1272,1,NO
standard_ad,29 MAR 968,1,NO
standard_ad,4 JUL 1028,1,NO
standard_ad,25 APR 1039,1,NO
standard_ad,1 SEP 1050,1,NO
standard_ad,8 DEC 1074,1,NO
standard_ad,23 DEC 996,1,NO
standard_ad,9 JUN 1093,1,NO
standard_ad,11 JAN 889,1,NO
standard_ad,NOV 1009,1,NO
standard_ad,3 NOV 1009,1,NO
standard_ad,9 AUG 1002,1,NO
standard_ad,16 JUN 1251,1,NO
standard_ad,9 MAR 1268,1,NO
standard_ad,3 JUL 1013,1,NO
standard_ad,18 SEP 1131,1,NO
standard_ad,15 MAY 951,1,NO
standard_ad,OCT 927,1,NO
standard_ad,6 APR 1083,1,NO
standard_ad,27 MAY 1076,1,NO
standard_ad,27 OCT 1070,1,NO
standard_ad,AUG 874,1,NO
standard_ad,25 JUL 1139,1,NO
standard_ad,FEB 1071,1,NO
standard_ad,APR 1101,1,NO
standard_ad,15 NOV 1101,1,NO
standard_ad,26 MAR 1212,1,NO
standard_ad,JUN 1254,1,NO
standard_ad,1 NOV 1130,1,NO
standard_ad,16 DEC 1160,1,NO
standard_ad,8 APR 1157,1,NO
standard_ad,JUN 1144,1,NO
standard_ad,18 MAY 1097,1,NO
standard_ad,24 FEB 1162,1,NO
standard_ad,APR 1114,1,NO
standard_ad,3 JUN 1124,1,NO
standard_ad,17 SEP 1114,1,NO
standard_ad,28 NOV 1154,1,NO
standard_ad,2 AUG 1205,1,NO
standard_ad,30 MAY 995,1,NO
standard_ad,12 MAY 1083,1,NO
standard_ad,26 OCT 1110,1,NO
standard_ad,29 MAY 1050,1,NO
standard_ad,6 DEC 1082,1,NO
standard_ad,30 JUN 1109,1,NO
standard_ad,4 JUN 1094,1,NO
standard_ad,13 SEP 953,1,NO
standard_ad,15 JUL 1211,1,NO
standard_ad,9 JAN 1223,1,NO
standard_ad,6 AUG 1221,1,NO
standard_ad,8 JAN 1120,1,NO
standard_ad,3 MAY 1280,1,NO
standard_ad,14 AUG 1385,1,NO
standard_ad,15 NOV 1304,1,NO
standard_ad,30 AUG 1156,1,NO
standard_ad,APR 1227,1,NO
standard_ad,15 AUG 1171,1,NO
standard_ad,29 SEP 1230,1,NO
standard_ad,20 JUN 1357,1,NO
standard_ad,27 NOV 1284,1,NO
standard_ad,22 DEC 1349,1,NO
standard_ad,15 MAR 1285,1,NO
standard_ad,MAY 1283,1,NO
standard_ad,23 OCT 1313,1,NO
standard_ad,13 OCT 1195,1,NO
standard_ad,25 AUG 1295,1,NO
standard_ad,2 SEP 1093,1,NO
standard_ad,JAN 1100,1,NO
standard_ad,13 SEP 1107,1,NO
standard_ad,SEP 1093,1,NO
standard_ad,20 FEB 1135,1,NO
standard_ad,8 FEB 1135,1,NO
standard_ad,1 MAR 1207,1,NO
standard_ad,4 NOV 1157,1,NO
standard_ad,17 FEB 1147,1,NO
standard_ad,9 MAY 1175,1,NO
standard_ad,6 JUL 1074,1,NO
standard_ad,23 MAR 1102,1,NO
standard_ad,2 MAR 1242,1,NO
standard_ad,1 OCT 1180,1,NO
standard_ad,9 JUL 1164,1,NO
standard_ad,15 SEP 1172,1,NO
standard_ad,28 FEB 1105,1,NO
standard_ad,16 APR 1148,1,NO
standard_ad,29 JUN 1186,1,NO
standard_ad,30 JUL 1176,1,NO
standard_ad,26 FEB 1189,1,NO
standard_ad,20 JUN 1154,1,NO
standard_ad,13 JAN 1169,1,NO
standard_ad,14 FEB 1180,1,NO
standard_ad,22 NOV 1060,1,NO
standard_ad,1 SEP 674,1,NO
standard_ad,NOV 665,1,NO
standard_ad,1 APR 676,1,NO
standard_ad,13 JUL 678,1,NO
standard_ad,16 FEB 637,1,NO
standard_ad,JAN 672,1,NO
standard_ad,693,1,NO
standard_ad,27 OCT 573,1,NO
standard_ad,23 AUG 634,1,NO
standard_ad,NOV 692,1,NO
standard_ad,18 APR 680,1,NO
standard_ad,1 NOV 639,1,NO
standard_ad,DEC 625,1,NO
standard_ad,17 MAR 599,1,NO
standard_ad,29 JAN 661,1,NO
standard_ad,4 DEC 656,1,NO
standard_ad,1 JAN 576,1,NO
standard_ad,1 JAN 632,1,NO
standard_ad,1 JUL 542,1,NO
standard_ad,1 AUG 635,1,NO
standard_ad,1 OCT 692,1,NO
standard_ad,644,1,NO
standard_ad,1 JAN 623,1,NO
standard_ad,23 AUG 673,1,NO
standard_ad,19 AUG 642,1,NO
standard_ad,18 OCT 635,1,NO
standard_ad,19 MAY 684,1,NO
standard_ad,15 MAY 647,1,NO
standard_ad,19 MAY 650,1,NO
standard_ad,16 MAR 716,1,NO
standard_ad,6 MAR 654,1,NO
standard_ad,14 APR 680,1,NO
standard_ad,7 NOV 676,1,NO
standard_ad,10 SEP 680,1,NO
standard_ad,1 DEC 632,1,NO
standard_ad,22 OCT 634,1,NO
standard_ad,3 APR 687,1,NO
standard_ad,2 NOV 681,1,NO
standard_ad,5 FEB 720,1,NO
standard_ad,1 JAN 648,1,NO
standard_ad,6 AUG 686,1,NO
standard_ad,1 JAN 684,1,NO
standard_ad,28 MAR 661,1,NO
standard_ad,JUN 684,1,NO
standard_ad,2 JAN 612,1,NO
standard_ad,3 FEB 642,1,NO
standard_ad,5 MAR 661,1,NO
standard_ad,8 MAY 677,1,NO
standard_ad,26 JAN 733,1,NO
standard_ad,5 JAN 740,1,NO
standard_ad,19 AUG 643,1,NO
standard_ad,30 NOV 373,1,NO
standard_ad,1 JAN 646,1,NO
standard_ad,4 OCT 705,1,NO
standard_ad,1 JAN 694,1,NO
standard_ad,20 APR 702,1,NO
standard_ad,16 DEC 765,1,NO
standard_ad,18 AUG 684,1,NO
standard_ad,30 JUL 634,1,NO
standard_ad,28 JAN 724,1,NO
standard_ad,MAY 791,1,NO
standard_ad,14 FEB 763,1,NO
standard_ad,9 JUN 762,1,NO
standard_ad,707,1,NO
standard_ad,752,1,NO
standard_ad,1 JAN 789,1,NO
standard_ad,6 FEB 743,1,NO
standard_ad,24 SEP 717,1,NO
standard_ad,24 DEC 738,1,NO
standard_ad,6 AUG 750,1,NO
standard_ad,8 NOV 745,1,NO
standard_ad,30 AUG 799,1,NO
standard_ad,1 JAN 556,1,NO
standard_ad,1 JAN 727,1,NO
standard_ad,4 JAN 769,1,NO
standard_ad,14 OCT 791,1,NO
standard_ad,28 AUG 828,1,NO
standard_ad,11 JUN 786,1,NO
standard_ad,28 FEB 628,1,NO
standard_ad,6 SEP 628,1,NO
standard_ad,JUL 632,1,NO
standard_ad,1 APR 631,1,NO
standard_ad,3 AUG 744,1,NO
standard_ad,24 JUL 785,1,NO
standard_ad,1 JAN 765,1,NO
standard_ad,29 JAN 750,1,NO
standard_ad,25 SEP 744,1,NO
standard_ad,12 APR 770,1,NO
standard_ad,5 SEP 818,1,NO
standard_ad,21 MAR 790,1,NO
standard_ad,4 NOV 816,1,NO
standard_ad,1 JAN 809,1,NO
standard_ad,1 JAN 752,1,NO
standard_ad,30 SEP 788,1,NO
standard_ad,1 JAN 751,1,NO
standard_ad,1 APR 836,1,NO
standard_ad,1 JAN 785,1,NO
standard_ad,15 FEB 815,1,NO
standard_ad,1 JAN 621,1,NO
standard_ad,27 APR 630,1,NO
standard_ad,9 JUN 630,1,NO
standard_ad,7 MAR 766,1,NO
standard_ad,779,1,NO
standard_ad,27 JAN 803,1,NO
standard_ad,274,1,NO
standard_ad,25 NOV 835,1,NO
standard_ad,OCT 741,1,NO
standard_ad,26 APR 757,1,NO
standard_ad,16 APR 796,1,NO
standard_ad,FEB 849,1,NO
standard_ad,14 APR 787,1,NO
standard_ad,13 SEP 786,1,NO
standard_ad,8 SEP 829,1,NO
standard_ad,27 JUN 868,1,NO
standard_ad,18 JAN 909,1,NO
standard_ad,DEC 740,1,NO
standard_ad,21 MAY 822,1,NO
standard_ad,13 SEP 531,1,NO
standard_ad,1 JAN 787,1,NO
standard_ad,17 JUL 812,1,NO
standard_ad,MAR 822,1,NO
standard_ad,16 OCT 866,1,NO
standard_ad,3 DEC 845,1,NO
standard_ad,1 JAN 711,1,NO
standard_ad,22 SEP 852,1,NO
standard_ad,4 OCT 578,1,NO
standard_ad,1 JAN 531,1,NO
standard_ad,631,1,NO
standard_ad,19 JUN 870,1,NO
standard_ad,23 MAR 838,1,NO
standard_ad,16 JUL 869,1,NO
standard_ad,1 JUL 842,1,NO
standard_ad,1 JAN 869,1,NO
standard_ad,3 MAR 934,1,NO
standard_ad,7 OCT 732,1,NO
standard_ad,1 JAN 459,1,NO
standard_ad,12 FEB 818,1,NO
standard_ad,29 DEC 908,1,NO
standard_ad,5 APR 902,1,NO
standard_ad,18 MAY 946,1,NO
standard_ad,11 JAN 844,1,NO
standard_ad,15 OCT 912,1,NO
standard_ad,1 JAN 522,1,NO
standard_ad,1 JAN 542,1,NO
standard_ad,21 AUG 908,1,NO
standard_ad,13 NOV 895,1,NO
standard_ad,31 OCT 932,1,NO
standard_ad,18 OCT 950,1,NO
standard_ad,1 JAN 913,1,NO
standard_ad,24 MAR 953,1,NO
standard_ad,7 JAN 891,1,NO
standard_ad,1 JAN 421,1,NO
standard_ad,1 AUG 527,1,NO
standard_ad,507,1,NO
standard_ad,18 JAN 896,1,NO
standard_ad,NOV 896,1,NO
standard_ad,30 DEC 904,1,NO
standard_ad,1 JUN 909,1,NO
standard_ad,12 DEC 940,1,NO
standard_ad,JUL 968,1,NO
standard_ad,12 OCT 974,1,NO
standard_ad,26 SEP 931,1,NO
standard_ad,19 DEC 975,1,NO
standard_ad,13 JAN 915,1,NO
standard_ad,16 OCT 976,1,NO
standard_ad,OCT 976,1,NO
standard_ad,DEC 388,1,NO
standard_ad,1 JAN 399,1,NO
standard_ad,523,1,NO
standard_ad,521,1,NO
standard_ad,502,1,NO
standard_ad,1 MAY 524,1,NO
standard_ad,490,1,NO
standard_ad,20 SEP 835,1,NO
standard_ad,14 MAY 884,1,NO
standard_ad,14 AUG 902,1,NO
standard_ad,3 AUG 1003,1,NO
standard_ad,29 NOV 1031,1,NO
standard_ad,10 MAY 955,1,NO
standard_ad,15 OCT 996,1,NO
standard_ad,8 FEB 975,1,NO
standard_ad,1 JUN 931,1,NO
standard_ad,11 DEC 999,1,NO
standard_ad,11 JUN 965,1,NO
standard_ad,25 APR 1013,1,NO
standard_ad,6 MAY 523,1,NO
standard_ad,541,1,NO
standard_ad,3 JUN 545,1,NO
standard_ad,29 NOV 561,1,NO
standard_ad,28 DEC 484,1,NO
standard_ad,16 SEP 506,1,NO
standard_ad,9 OCT 1001,1,NO
standard_ad,2 APR 1075,1,NO
standard_ad,13 AUG 985,1,NO
standard_ad,13 FEB 1021,1,NO
standard_ad,11 FEB 1023,1,NO
standard_ad,1 JAN 831,1,NO
standard_ad,26 FEB 862,1,NO
standard_ad,19 DEC 966,1,NO
standard_ad,1 AUG 933,1,NO
standard_ad,AUG 925,1,NO
standard_ad,1 JAN 280,1,NO
standard_ad,477,1,NO
standard_ad,552,1,NO
standard_ad,609,1,NO
standard_ad,486,1,NO
standard_ad,532,1,NO
standard_ad,7 SEP 560,1,NO
standard_ad,28 MAR 593,1,NO
standard_ad,1 DEC 560,1,NO
standard_ad,MAR 585,1,NO
standard_ad,566,1,NO
standard_ad,20 JUN 451,1,NO
standard_ad,1 JAN 463,1,NO
standard_ad,448,1,NO
standard_ad,1 JAN 486,1,NO
standard_ad,20 JUN 1005,1,NO
standard_ad,13 JUN 1036,1,NO
standard_ad,4 AUG 871,1,NO
standard_ad,19 MAR 914,1,NO
standard_ad,29 JUL 1000,1,NO
standard_ad,4 SEP 999,1,NO
standard_ad,291,1,NO
standard_ad,451,1,NO
standard_ad,25 JAN 477,1,NO
standard_ad,AUG 572,1,NO
standard_ad,1 MAY 616,1,NO
standard_ad,1 JAN 591,1,NO
standard_ad,617,1,NO
standard_ad,SEP 580,1,NO
standard_ad,1 JAN 558,1,NO
standard_ad,8 DEC 597,1,NO
standard_ad,1 JAN 577,1,NO
standard_ad,573,1,NO
standard_ad,1 DEC 456,1,NO
standard_ad,4 SEP 1063,1,NO
standard_ad,5 JUL 1029,1,NO
standard_ad,10 JAN 1094,1,NO
standard_ad,5 OCT 873,1,NO
standard_ad,30 NOV 866,1,NO
standard_ad,2 APR 955,1,NO
standard_ad,20 OCT 1008,1,NO
standard_ad,29 JUL 1011,1,NO
standard_ad,20 NOV 929,1,NO
standard_ad,25 FEB 1003,1,NO
standard_ad,1 NOV 1008,1,NO
standard_ad,25 APR 997,1,NO
standard_ad,1 JAN 276,1,NO
standard_ad,1 JAN 273,1,NO
standard_ad,1 JAN 265,1,NO
standard_ad,1 JAN 364,1,NO
standard_ad,1 JAN 409,1,NO
standard_ad,1 JAN 761,1,NO
standard_ad,31 DEC 406,1,NO
standard_ad,411,1,NO
standard_ad,23 DEC 484,1,NO
standard_ad,1 JAN 553,1,NO
standard_ad,1 JAN 606,1,NO
standard_ad,651,1,NO
standard_ad,1 JAN 677,1,NO
standard_ad,1 JAN 709,1,NO
standard_ad,24 FEB 612,1,NO
standard_ad,20 JAN 640,1,NO
standard_ad,3 JUN 567,1,NO
standard_ad,13 APR 585,1,NO
standard_ad,8 APR 632,1,NO
standard_ad,413,1,NO
standard_ad,24 AUG 1076,1,NO
standard_ad,10 DEC 1101,1,NO
standard_ad,31 JAN 885,1,NO
standard_ad,3 MAY 886,1,NO
standard_ad,MAR 716,1,NO
standard_ad,22 JUN 866,1,NO
standard_ad,30 NOV 784,1,NO
standard_ad,30 NOV 864,1,NO
standard_ad,30 NOV 907,1,NO
standard_ad,31 AUG 990,1,NO
standard_ad,15 OCT 1002,1,NO
standard_ad,3 FEB 994,1,NO
standard_ad,15 DEC 1038,1,NO
standard_ad,25 SEP 1086,1,NO
standard_ad,6 MAR 1058,1,NO
standard_ad,1 JAN 242,1,NO
standard_ad,1 JAN 414,1,NO
standard_ad,398,1,NO
standard_ad,297,1,NO
standard_ad,9 JUL 518,1,NO
standard_ad,7 NOV 630,1,NO
standard_ad,15 SEP 668,1,NO
standard_ad,10 JUL 685,1,NO
standard_ad,1 JAN 439,1,NO
standard_ad,1 JAN 703,1,NO
standard_ad,18 JAN 748,1,NO
standard_ad,19 APR 626,1,NO
standard_ad,21 APR 586,1,NO
standard_ad,10 OCT 613,1,NO
standard_ad,1 JAN 649,1,NO
standard_ad,1 JAN 511,1,NO
standard_ad,11 OCT 553,1,NO
standard_ad,12 MAY 645,1,NO
standard_ad,1 JAN 441,1,NO
standard_ad,472,1,NO
standard_ad,1 JAN 407,1,NO
standard_ad,1 OCT 1048,1,NO
standard_ad,31 DEC 1096,1,NO
standard_ad,1 JAN 774,1,NO
standard_ad,728,1,NO
standard_ad,27 MAR 916,1,NO
standard_ad,22 JAN 984,1,NO
standard_ad,JUL 711,1,NO
standard_ad,28 MAY 813,1,NO
standard_ad,30 NOV 770,1,NO
standard_ad,30 NOV 829,1,NO
standard_ad,30 NOV 840,1,NO
standard_ad,18 AUG 885,1,NO
standard_ad,22 MAR 875,1,NO
standard_ad,6 JUL 918,1,NO
standard_ad,4 OCT 863,1,NO
standard_ad,2 APR 926,1,NO
standard_ad,8 APR 894,1,NO
standard_ad,2 JUL 866,1,NO
standard_ad,5 JUN 1108,1,NO
standard_ad,16 AUG 1097,1,NO
standard_ad,15 NOV 1099,1,NO
standard_ad,23 SEP 1003,1,NO
standard_ad,23 FEB 965,1,NO
standard_ad,23 AUG 995,1,NO
standard_ad,21 SEP 1026,1,NO
standard_ad,16 JAN 975,1,NO
standard_ad,14 NOV 981,1,NO
standard_ad,27 OCT 1025,1,NO
standard_ad,31 JUL 1019,1,NO
standard_ad,14 OCT 1006,1,NO
standard_ad,14 NOV 1060,1,NO
standard_ad,11 JAN 1096,1,NO
standard_ad,1 SEP 1052,1,NO
standard_ad,10 APR 1055,1,NO
standard_ad,9 APR 1054,1,NO
standard_ad,14 MAR 1105,1,NO
standard_ad,18 JUN 1089,1,NO
standard_ad,6 JUN 1097,1,NO
standard_ad,6 JUN 1078,1,NO
standard_ad,25 MAY 1128,1,NO
standard_ad,6 OCT 1008,1,NO
standard_ad,26 MAY 972,1,NO
standard_ad,8 SEP 1017,1,NO
standard_ad,20 JUN 1097,1,NO
standard_ad,5 DEC 1082,1,NO
standard_ad,16 NOV 1071,1,NO
standard_ad,26 OCT 1111,1,NO
standard_ad,1 JAN 215,1,NO
standard_ad,1 JAN 222,1,NO
standard_ad,9 SEP 214,1,NO
standard_ad,25 SEP 275,1,NO
standard_ad,1 JAN 451,1,NO
standard_ad,1 JAN 255,1,NO
standard_ad,1 JAN 338,1,NO
standard_ad,527,1,NO
standard_ad,23 OCT 472,1,NO
standard_ad,3 MAY 612,1,NO
standard_ad,24 MAY 641,1,NO
standard_ad,11 DEC 711,1,NO
standard_ad,MAY 455,1,NO
standard_ad,MAR 712,1,NO
standard_ad,1 JAN 666,1,NO
standard_ad,1 JAN 732,1,NO
standard_ad,1 JAN 543,1,NO
standard_ad,6 FEB 685,1,NO
standard_ad,1 JAN 588,1,NO
standard_ad,15 FEB 670,1,NO
standard_ad,20 MAY 685,1,NO
standard_ad,1 JAN 583,1,NO
standard_ad,1 APR 610,1,NO
standard_ad,1 JAN 691,1,NO
standard_ad,697,1,NO
standard_ad,24 DEC 734,1,NO
standard_ad,1 JAN 736,1,NO
standard_ad,2 OCT 678,1,NO
standard_ad,23 NOV 669,1,NO
standard_ad,11 JUL 472,1,NO
standard_ad,20 JAN 1029,1,NO
standard_ad,15 DEC 1072,1,NO
standard_ad,1 DEC 1024,1,NO
standard_ad,FEB 1130,1,NO
standard_ad,30 MAY 727,1,NO
standard_ad,2 JUN 768,1,NO
standard_ad,1 JAN 783,1,NO
standard_ad,30 NOV 949,1,NO
standard_ad,30 SEP 993,1,NO
standard_ad,1 SEP 1010,1,NO
standard_ad,7 JUN 877,1,NO
standard_ad,28 OCT 816,1,NO
standard_ad,1 AUG 962,1,NO
standard_ad,15 OCT 950,1,NO
standard_ad,26 APR 911,1,NO
standard_ad,22 FEB 945,1,NO
standard_ad,26 SEP 1020,1,NO
standard_ad,822,1,NO
standard_ad,30 NOV 769,1,NO
standard_ad,30 NOV 803,1,NO
standard_ad,1 JAN 868,1,NO
standard_ad,12 DEC 926,1,NO
standard_ad,30 NOV 819,1,NO
standard_ad,30 NOV 942,1,NO
standard_ad,1 AUG 871,1,NO
standard_ad,3 JAN 898,1,NO
standard_ad,24 JUN 1077,1,NO
standard_ad,26 NOV 1065,1,NO
standard_ad,3 MAY 1123,1,NO
standard_ad,24 APR 1086,1,NO
standard_ad,16 AUG 1157,1,NO
standard_ad,7 SEP 1134,1,NO
standard_ad,1 JUN 1032,1,NO
standard_ad,SEP 1103,1,NO
standard_ad,6 FEB 1135,1,NO
standard_ad,22 JUN 1105,1,NO
standard_ad,2 NOV 934,1,NO
standard_ad,1 NOV 955,1,NO
standard_ad,28 JUL 938,1,NO
standard_ad,14 DEC 1005,1,NO
standard_ad,11 APR 1026,1,NO
standard_ad,15 OCT 1027,1,NO
standard_ad,27 FEB 979,1,NO
standard_ad,4 NOV 1039,1,NO
standard_ad,10 OCT 960,1,NO
standard_ad,8 SEP 987,1,NO
standard_ad,24 JUN 1022,1,NO
standard_ad,11 JUL 1004,1,NO
standard_ad,30 NOV 934,1,NO
standard_ad,30 NOV 979,1,NO
standard_ad,30 NOV 964,1,NO
standard_ad,30 NOV 989,1,NO
standard_ad,12 AUG 1036,1,NO
standard_ad,10 MAY 963,1,NO
standard_ad,29 JAN 1016,1,NO
standard_ad,18 MAR 1076,1,NO
standard_ad,18 JUL 1038,1,NO
standard_ad,13 JUL 1061,1,NO
standard_ad,20 JUL 1109,1,NO
standard_ad,4 JUN 1102,1,NO
standard_ad,MAR 1127,1,NO
standard_ad,19 DEC 1111,1,NO
standard_ad,11 NOV 1048,1,NO
standard_ad,APR 1035,1,NO
standard_ad,8 AUG 1086,1,NO
standard_ad,24 JUN 1143,1,NO
standard_ad,24 APR 1131,1,NO
standard_ad,24 JUN 1161,1,NO
standard_ad,8 MAR 1159,1,NO
standard_ad,11 JUL 1110,1,NO
standard_ad,17 APR 1097,1,NO
standard_ad,24 MAY 1130,1,NO
standard_ad,20 NOV 1049,1,NO
standard_ad,1 DEC 1058,1,NO
standard_ad,23 MAR 1103,1,NO
standard_ad,8 OCT 1060,1,NO
standard_ad,9 JUL 1122,1,NO
standard_ad,MAR 1075,1,NO
standard_ad,21 NOV 1150,1,NO
standard_ad,1 JAN 228,1,NO
standard_ad,342,1,NO
standard_ad,29 SEP 348,1,NO
standard_ad,10 JUL 439,1,NO
standard_ad,1 JAN 353,1,NO
standard_ad,374,1,NO
standard_ad,399,1,NO
standard_ad,18 OCT 475,1,NO
standard_ad,3 JUN 451,1,NO
standard_ad,358,1,NO
standard_ad,1 JAN 348,1,NO
standard_ad,19 JAN 474,1,NO
standard_ad,9 APR 491,1,NO
standard_ad,17 NOV 474,1,NO
standard_ad,11 FEB 641,1,NO
standard_ad,13 AUG 612,1,NO
standard_ad,1 JAN 637,1,NO
standard_ad,7 NOV 631,1,NO
standard_ad,1 DEC 711,1,NO
standard_ad,290,1,NO
standard_ad,1 JAN 417,1,NO
standard_ad,29 SEP 717,1,NO
standard_ad,1 JAN 753,1,NO
standard_ad,20 MAY 774,1,NO
standard_ad,13 JUL 734,1,NO
standard_ad,1 JAN 654,1,NO
standard_ad,17 MAR 743,1,NO
standard_ad,23 JUN 679,1,NO
standard_ad,7 JUL 664,1,NO
standard_ad,23 APR 725,1,NO
standard_ad,31 AUG 686,1,NO
standard_ad,3 FEB 699,1,NO
standard_ad,21 SEP 705,1,NO
standard_ad,1 JAN 671,1,NO
standard_ad,1 APR 714,1,NO
standard_ad,8 JUN 697,1,NO
standard_ad,1 JAN 418,1,NO
standard_ad,26 JAN 457,1,NO
standard_ad,19 JAN 399,1,NO
standard_ad,1 JUL 453,1,NO
standard_ad,19 NOV 1092,1,NO
standard_ad,22 DEC 1012,1,NO
standard_ad,30 AUG 1430,1,NO
standard_ad,7 APR 1419,1,NO
standard_ad,738,1,NO
standard_ad,31 OCT 966,1,NO
standard_ad,21 AUG 943,1,NO
standard_ad,30 NOV 774,1,NO
standard_ad,30 NOV 793,1,NO
standard_ad,24 MAR 852,1,NO
standard_ad,14 JUN 844,1,NO
standard_ad,6 AUG 962,1,NO
standard_ad,27 JUL 975,1,NO
standard_ad,24 JAN 1075,1,NO
standard_ad,1 JAN 563,1,NO
standard_ad,30 SEP 653,1,NO
standard_ad,5 JUN 928,1,NO
standard_ad,11 NOV 960,1,NO
standard_ad,16 APR 886,1,NO
standard_ad,9 JAN 867,1,NO
standard_ad,5 JUL 768,1,NO
standard_ad,20 OCT 837,1,NO
standard_ad,12 MAY 886,1,NO
standard_ad,FEB 1143,1,NO
standard_ad,12 AUG 1138,1,NO
standard_ad,1 DEC 1056,1,NO
standard_ad,16 NOV 1173,1,NO
standard_ad,6 FEB 1180,1,NO
standard_ad,30 FEB 1159,1,NO
standard_ad,10 OCT 1144,1,NO
standard_ad,7 MAY 1166,1,NO
standard_ad,27 MAR 974,1,NO
standard_ad,25 JUL 1032,1,NO
standard_ad,4 MAR 1018,1,NO
standard_ad,22 APR 1015,1,NO
standard_ad,21 APR 1112,1,NO
standard_ad,15 JAN 936,1,NO
standard_ad,26 JAN 946,1,NO
standard_ad,2 AUG 924,1,NO
standard_ad,26 MAY 946,1,NO
standard_ad,31 OCT 900,1,NO
standard_ad,2 OCT 939,1,NO
standard_ad,29 JUN 985,1,NO
standard_ad,28 AUG 994,1,NO
standard_ad,NOV 1001,1,NO
standard_ad,18 NOV 953,1,NO
standard_ad,2 MAR 968,1,NO
standard_ad,8 SEP 1015,1,NO
standard_ad,21 FEB 1034,1,NO
standard_ad,26 APR 962,1,NO
standard_ad,19 OCT 942,1,NO
standard_ad,23 JUL 995,1,NO
standard_ad,18 MAY 1026,1,NO
standard_ad,1 JAN 1013,1,NO
standard_ad,7 FEB 1003,1,NO
standard_ad,30 NOV 909,1,NO
standard_ad,19 JUL 1002,1,NO
standard_ad,28 DEC 1118,1,NO
standard_ad,29 SEP 964,1,NO
standard_ad,10 APR 990,1,NO
standard_ad,6 SEP 1032,1,NO
standard_ad,21 JUL 1006,1,NO
standard_ad,11 MAY 1028,1,NO
standard_ad,29 MAY 1040,1,NO
standard_ad,13 SEP 1100,1,NO
standard_ad,1 DEC 999,1,NO
standard_ad,21 NOV 1066,1,NO
standard_ad,21 JAN 1096,1,NO
standard_ad,19 MAY 1046,1,NO
standard_ad,26 SEP 1036,1,NO
standard_ad,29 JUL 1032,1,NO
standard_ad,1 APR 1012,1,NO
standard_ad,12 JUL 1044,1,NO
standard_ad,21 JUL 1077,1,NO
