id,translation,label_en
Q24041, daughter of Imadegawa Iki (wife of Saionji Kimiaki), Jin Chu Chuan Yi Ji Noniang (xi Yuan Si Gong Huang Noqi)
Q24044, daughter of Kuwaori Kagenaga (wife of Ishimoda Mitsuyori), Sang Zhe Jing Chang Noniang (shi Mu Tian Guang Lai Noqi)
Q24045, Shokakuin (daughter of Kuwaori Kagenaga), Zheng Jue Yuan (sang Zhe Jing Chang Noniang)
Q24061, Seikoin (older sister of Mibuchi Harukazu), Qing Guang Yuan (san Yuan Qing Yuan Nozi)
Q24071, daughter of Tonozono Motomasa (wife of Rokkaku Motoi), Dong Yuan Ji Ya Noniang (liu Jiao Ji Wei Noqi)
Q24078, daughter of Yanagihara Mitsutsuna (wife of Fusehara Nobuyuki), Liu Yuan Guang Gang Noniang (fu Yuan Xuan Tiao Noqi)
Q24079, daughter of Yanagihara Mitsutsuna (Wife of Yoshida Ryoku), Liu Yuan Guang Gang Noniang (ji Tian Liang Ju Noqi)
Q24085, Daughter of Matsudaira Norinobu (wife of Naito Tadatsugu and later second wife of Nakayama Nobuyuki), Song Ping Dian Xin Noniang (nei Teng Zhong Ci Nozheng Shi Nochizhong Shan Xin Xing Noji Shi)
Q24087, Umeko Matsudaira (daughter of Matsudaira Norinobu), Song Ping Mei Zi (song Ping Dian Xin Noniang)
Q24088, Daughter of Matsudaira Norinobu (wife of Sanada Nobuoto), Song Ping Dian Xin Noniang (zhen Tian Xin Yin Nozheng Shi)
Q24100, Daughter of Kanroji Tsunaga (wife of Meikei Yingmichi), Gan Lu Si Si Chang Noniang (mei Xi Ying Tong Noqi) )
Q24103, Daughter of Hamuro Yorishige (wife of Hamuro Yoritane), Xie Shi Lai Zhong Noniang (xie Shi Lai Yin Noqi)
Q24104, Daughter of Shichijo Takatoyo (wife of Hashimoto Sanematsu), Qi Tiao Long Li Noniang (qiao Ben Shi Song Noqi)
Q24114, Eldest daughter of Nanbu Harumasa (wife of Nanbu Nobunao), Nan Bu Qing Zheng Nochang Nu (nan Bu Xin Zhi Nozheng Shi)
Q24118, Kobe Tomomori (4th head of the family), Shen Hu Ju Sheng (4th generation Mu Dang Zhu)
Q24122, Daughter of Ikeda Masayoshi (wife of Ikeda Masaharu), Chi Tian Zheng Yi Noniang (chi Tian Zheng Qing Zheng Shi)
Q24134, Ikeda Nagaoki (chi Tian Zheng Qing Zheng Shi), Chief retainer of the Tokushima Domain Tian Chang Xing (de Dao Fan Jia Lao)
Q24138, Teimatsuin (wife of Suwa Yorimizu), Zhen Song Yuan (zou Fang Lai Shui Nozheng Shi)
Q24143, Naito Masanari (protagonist of Ukyo), Nei Teng Zheng Cheng (you Jing Jin)
Q24159, Renjun's daughter (wife of Jigen), Lian Chun Noniang (shi Xuan Noqi)
Q24160, Renjun's daughter (wife of Jiken), Lian Chun Noniang (shi Xian Noqi)
Q24179, Tsukushi Koremon's daughter (wife of Munakata Ujisada), Zhu Zi Wei Men Noniang (zong Xiang Shi Zhen Noqi)
Q24188, Sugiura Masatomo's daughter (wife of Sakai Tadayoshi), Shan Pu Zheng You Noniang (jiu Jing Zhong) Ji Noqi)
Q24189, Daughter of Sakai Tadakichi (wife of Itakura Shigego), Jiu Jing Zhong Ji Noniang (ban Cang Zhong Xiang Nozheng Shi)
Q24192, Daughter of Arima Yorimoto (wife of Sakai Tadane), You Ma Lai Yuan Noniang (jiu Jing Zhong Yin Nozheng Shi)
Q24211, Nabeshima Naoyuki (Shiraishi Nabeshima family), Guo Dao Zhi Yu (bai Shi Guo Dao Jia)
Q24230, Mori clan (wife of Yanagisawa Yoshiri), Sen Shi (liu Ze Ji Li Noqi)
Q24231, Ohara clan (concubine of Yanagisawa Yoshiri), Da Yuan Shi (liu Ze Ji Li Noce Shi)
Q24246, Daughter of Kobori Masakazu (wife of Hiraoka Yorishi), Xiao Ku Zheng Yi Noniang (ping Gang Lai Zi Nozheng Shi)
Q24260, Daughter of Tsubouchi Masaie (wife of Tsubouchi Katsusada), Ping Nei Chang Jia Noniang (ping Nei Sheng Ding Noqi)
Q24277, Eldest daughter of Inoue Masato (wife of Kanamori Yorinari), Jing Shang Zheng Ren Nochang Nu (jin Sen Lai Ye Nozheng Shi)
Q24281, Daughter of Ishikawa Renkatsu (wife of Ishikawa Soryo), Shi Chuan Lian Sheng Noniang (shi Chuan Zong Liang Zheng Shi)
Q24285, Arima Katari-Na (wife of Omura Yoshimae), You Ma Katari-Na (da Cun Xi Qian Nozheng Shi)
Q24286, Yasutomi Tokuen (father), An Fu De Yuan (fu)
Q24292, Shunkoin (wife of Oda Nobukata), Chun Guang Yuan (zhi Tian Xin Fang Nozheng Shi)
Q24306, Adopted daughter of Shinnyo (second wife of Karasuma Mitsutane), Zhen Ru Noyang Nu (wu Wan Guang Yin Noji Shi)
Q24319, Daughter of Matsudaira Nariatsu (wife of Matsudaira Takeaki), Song Ping Qi Hou Noniang (song Ping Wu Yang Zheng Shi)
Q24390, Daughter of Hoin Bukkoji (wife of Takakura Eisuke), Fo Guang Si Fa Yin Noniang (gao Cang Yong Xiang Noqi)
Q24393, Daughter of Ise Sadatake (wife of Ise Sadaatsu), Yi Shi Zhen Zhang Noniang (yi Shi Zhen Dun Noqi)
Q24398, Daughter of Seikanji Hisei (wife of Ichiyanagi Naomasa), Qing Xian Si Xi Ding Noniang (yi Liu Zhi Chang) Nozheng Shi)
Q24400, daughter of Seikanji Hisada (wife of Yoshida Kaneaki), Qing Xian Si Xi Ding Noniang (ji Tian Jian Zhang Noqi)
Q24401, daughter of Seikanji Hisada (wife of the Reizei head family), Qing Xian Si Xi Ding Noniang (leng Quan Zong Jia Noqi)
Q24403, daughter of Manrikoji Hisafusa (wife of Kanshuji Takaaki), Mo Li Xiao Lu Shang Fang Noniang (quan Xiu Si Gao Xian Noqi)
Q24406, daughter of Makino Nobunari (wife of Abe Masayoshi), Mu Ye Xin Cheng Noniang (a Bu Zheng Neng Nozheng Shi)
Q24426, daughter of Karasuma Mitsuyoshi (wife of Hirohashi Kanetane), Wu Wan Guang Rong Noniang (guang Qiao Jian Yin Noqi)
Q24427, daughter of Karasuma Mitsuyoshi (wife of Karasuma Mitsutane), Wu Wan Guang Rong Noniang (wu Wan Guang Yin Nozheng Shi)
Q24435, daughter of Hiramatsu Tokikata (wife of Uramatsu Masumitsu), Ping Song Shi Fang Noniang (li Song Yi Guang Noqi)
Q24436, daughter of Shojin (wife of Seikanji Hidesada), Chang Qin Noniang (qing Xian Si Xiu Ding Noqi)
Q24441, daughter of Shojoin (daughter of Yamauchi Toyoshiki), Qing Jing Yuan (shan Nei Li Fu Noniang)
Q24446, daughter of Yamauchi Naomichi (mother of Naito Takaharu), Shan Nei Zhi Tong Noniang (nei Teng Long Chun Nomu)
Q24451, daughter of Naito Okimori (Wife of He Zhi Yuanxiang),Nei Teng Xing Sheng Noniang (he Zhi Yuan Xiang Noqi)
Q24457, daughter of Saseno Motoyoshi (wife of Kodama Mototsugu), Zuo Shi Yuan Jia Noniang (er Yu Yuan Ci Noqi)
Q24463, daughter of Hirohata Toyotada (wife of Ogura Nobuyuki), Guang Fan Li Zhong Noniang (xiao Cang Xuan Ji Noqi)
Q24537, daughter of Kimura Katsumori (wife of Masagimachi Suetoshi), Mu Cun Sheng Sheng Noniang (zheng Qin Ting Ji Jun Noqi)
Q24540, Miyake clan (concubine of Tokugawa Munekan), San Zhai Shi (de Chuan Zong Han Noce Shi)
Q24547, Yurinin (wife of Hosokawa Shigetaka), You Lin Yuan (xi Chuan Zhong Xian Nozheng Shi)
Q24548, daughter of Kuga Michio (Wife of Chigusa Arimasa), Jiu Wo Tong Xiong Noniang (qian Zhong You Zheng Noqi)
Q24549, Daughter of Kuga Michio (Second wife of Sakai Tadanuki), Jiu Wo Tong Xiong Noniang (jiu Jing Zhong Guan Noji Shi)
Q24581, Daughter of Ogasawara Nagataka (Legal wife of Hojo Ujitaka), Xiao Li Yuan Chang Yao Noniang (bei Tiao Shi Qiao Nozheng Shi)
Q24582, Daughter of Ogasawara Nagataka (Legal wife of Ogasawara Nagayasu), Xiao Li Yuan Chang Yao Noniang (xiao Li Yuan Chang Bao Nozheng Shi)
Q24600, Kimura Toyoyuki (Mid-Edo period), Mu Cun Li Xing (jiang Hu Shi Dai Zhong Qi) )
Q24607, daughter of Nabeshima Naotsugu (wife of Horikawa Yasuzane), Guo Dao Zhi Heng Noniang (ku He Kang Shi Noqi)
Q24628, daughter of Moridera Tadakatsu (wife of Iki Tadashige), Sen Si Zhong Sheng Noniang (yi Mu Zhong Fan Nozheng Shi)
Q24631, daughter of Okabe Yoshimi (wife of Ikeda Toshishige), Gang Bu Jia Shen Noniang (chi Tian Li Zhong Noqi)
Q24632, daughter of Abe Nobuhide (wife of Ikeda Tomomasa), An Bu Xin Xiu Noniang (chi Tian You Zheng Noqi)
Q24638, Tsubouchi Sadatsugu (son of Ikeda Tomomasa), Ping Nei Ding Ci (chi Tian You Zheng Nozi)
Q24645, daughter of Hino Sukekatsu (wife of Sanjo Sanehide), Ri Ye Zi Sheng Noniang (san Tiao Shi Xiu Nozheng Shi)
Q24649, daughter of Iki Yukikazu (wife of Ikeda Nagataka), Yi Mu Xing He Noniang (chi Tian Chang Qiao Nozheng Shi)
Q24668, daughter of Takatsuji Suinaga (wife of Anenokoji Sanemichi), Gao Sip Sui Chang Noniang (zi Xiao Lu Shi Dao Noqi)
Q24674, daughter of Ikeda Masasada (wife of Ikeda Teruna), Chi Tian Zheng Zhen Noniang (chi Tian Hui Ming Noqi)
Q24686, daughter of Naito Kiyonari (wife of Nagai Naomasa), Nei Teng Qing Cheng Noniang (yong Jing Shang Zheng Nozheng Shi)
Q24697, daughter of Arima Yorimoto (wife of Honjo Sukenobu), You Ma Lai Yuan Noniang (ben Zhuang Zi Xun Nozheng Shi)
Q24700, Arima clan (wife of Kagami Toshinao), You Ma Shi (ge Wu Li Zhi Noqi)
Q24702, Toyoyoshi Hijikata's daughter (wife of Kawahira Teruki), Tu Fang Li Yi Noniang (he Qi Hui Ji Noqi)
Q24703, Motomasa Higashizono's daughter (wife of Kawahira Teruki), Dong Yuan Ji Ya Noniang (he Qi Hui Ji Noqi)
Q24712, Kanetoshi Minase's granddaughter (wife of Kanesato Sakurai), Shui Wu Lai Jian Jun Nosun Niang (ying Jing Jian Li Noqi)
Q24720, Kimiaki Anenokoji's daughter (wife of Nagaoka Ogasawara), Zi Xiao Lu Gong Liang Noniang (xiao Li Yuan Chang Qiu Noqi) )
Q24724, Daughter of Ii Naotoshi (wife of Abe Masayoshi), Jing Yi Zhi Wei Noniang (a Bu Zheng Yun Nozheng Shi)
Q24725, Daughter of Ii Naotoshi (wife of Matsudaira Tadamasa), Jing Yi Zhi Wei Noniang (song Ping Zhong Shun Nozheng Shi)
Q24735, Daughter of Yoshida Kaneji (wife of Funabashi Hideaki), Ji Tian Jian Zhi Noniang (chuan Qiao Xiu Xiang Noqi)
Q24738, Daughter of Murai Sadakatsu (wife of Maeda Gen'i), Cun Jing Zhen Sheng Noniang (qian Tian Xuan Yi Nozheng Shi)
Q24741, Choshoin (wife of Horio Tadashi), Chang Song Yuan (ku Wei Zhong Shi Nozheng Shi) )
Q24744, daughter of Tanakita Chikakane (wife of Nada Kanki), Tian Bei Qin Yuan Noniang (nai Duo Jian Ji Noqi )
Q24759, daughter of Chosokabe Kunichika (wife of Ike Yorikazu), Chang Zong Wo Bu Guo Qin Noniang (chi Lai He Noqi )
Q24763, daughter of Yoshimatsu Masazumi (second wife of Shibata Asao), Ji Song Zheng Cheng Noniang (chai Tian Zhao Yi Noji Shi )
Q24765, Satake Yoshihide (lord of Kaminokae Castle), Zuo Zhu Yi Xiu (shang Nojia Jiang Cheng Zhu )
Q24826, daughter of Naito Kunisada (wife of Matsunaga Nagayori), Nei Teng Guo Zhen Noniang (song Yong Chang Lai Nozheng Shi )
Q24839, daughter of Fujitani Tameshige (second wife of Higashizono Motonaga), Teng Gu Wei Mao Noniang (dong Yuan Ji Chang Noji Shi)
Q24851, daughter of Masayoshimachi Kinmichi (wife of Yamashina Yoriki), Zheng Qin Ting Gong Tong Noniang (shan Ke Lai Yan Noqi)
Q24855, daughter of Nakayama Atsuchika (wife of Yanagiwara Sukeya), Zhong Shan Du Qin Noniang (liu Yuan Zi Yao Noqi)
Q24865, daughter of Asukai Masatsuna (legal wife of Kutsuki Harutsuna), Fei Niao Jing Ya Gang Noniang (xiu Mu Qing Gang Nozheng Shi)
Q24885, daughter of Tobojo Sukenaga (wife of Kiyooka Toshinaga), Dong Fang Cheng Zi Chang Noniang (qing Gang Zhi Chang Noqi) )
Q24889, Daughter of Sakurai Kanetomo (wife of Nishinotoin Noriatsu), Ying Jing Jian Gong Noniang (xi Dong Yuan Fan Du Noqi)
Q24890, Ryushoin (second wife of Nishinotoin Noriatsu), Long Song Yuan (xi Dong Yuan Fan Du Nohou Qi)
Q24892, Daughter of Matsudaira Mitsuhiro (wife of Imashiro Sadatane), Song Ping Guang Xi Noniang (jin Cheng Ding Zhong Noqi)
Q24894, Daughter of Imashiro Sadatane (wife of Reizei Tameyatsu), Jin Cheng Ding Zhong Noniang (leng Quan Wei Tai Noqi)
Q24895, Daughter of Imashiro Sadatane (wife of Nakayama Aichika), Jin Cheng Ding Zhong Noniang (zhong Shan Ai Qin Nozheng Shi)
Q24900, Daughter of Horikawa Yasumi (Wife of Nabeshima Naoatsu), Ku He Kang Shi Noniang (guo Dao Zhi Wen Noqi)
Q24923, Daughter of Tobojo Sukenaga (wife of Shichijo Shinzen), Dong Fang Cheng Zi Chang Noniang (qi Tiao Xin Quan Noqi)
Q24924, Daughter of Sanjo Saneaki (wife of Sanjo Nishi Jitsuna), San Tiao Shi Xian Noniang (san Tiao Xi Shi Cheng Noqi)
Q24930, Daughter of Hirohata Toyotada (wife of Masagimachi Sanetada), Guang Fan Li Zhong Noniang (zheng Qin Ting Shi Lian Noqi)
Q25017, Daughter of Matsudaira Nariatsu (wife of Matsudaira Nariyoshi), Song Ping Qi Hou Noniang (song Ping Qi Liang Zheng Shi)
Q25034, Daughter of Anenokoji Kimiharu (Wife of Ishii Yukihiro), Zi Xiao Lu Gong Chun Noniang (shi Jing Xing Hong Nofu Ren)
Q25035, Hirohashi Kaneyori (21st generation), Guang Qiao Jian Lai (21st generation)
Q25036, Daughter of Naruse Masayuki (wife of Matsudaira Naoyasu later wife of Hirohashi Katsutane), Cheng Lai Zheng Xing Noniang (song Ping Shang Tai Noqi Nochiguang Qiao Sheng Yin Noqi)
Q25039, Daughter of Hirohashi Katsutane (wife of Karasuma Mitsuzo later wife of Yabu Yasunori or Yabu Suiyong), Guang Qiao Sheng Yin Noniang (wu Wan Guang Zu Noqi Nochisou Bao Ji Aruihasou Ji Yong Noqi)
Q25043, Daughter of Kazanin Tsunemasa (wife of Hashimoto Misao), Hua Shan Yuan Chang Ya Noniang (qiao Ben Shi Cheng Nozheng Shi)
Q25097, Nisshun (Zhongshan school), Ri Chun (zhong Shan Men Liu)
Q25099, Daughter of Terunaga Tsutsumi (wife of Harunaga Tsutsumi), Di Hui Chang Noniang (di Qing Chang Noqi)
Q25121, Daughter of Yoshida Yoshinobu (wife of Hiramatsu Tokimasu), Ji Tian Liang Yan Noniang (ping Song Shi Sheng Noqi)
Q25122, Daughter of Yoshida Yoshinobu (wife of Seikanji Masufusa), Ji Tian Liang Yan Noniang (qing Xian Si Yi Fang Noqi)
Q25135, Daughter of Tsutsumi Yoshinobu (wife of Ishino Motohisa), Di Jing Chang Noniang (shi Ye Ji Biao Noqi)
Q25150, Tanaka clan (Concubine of Datemura-no-Hou), Tian Zhong Shi (yi Da Cun Hou Noce Shi)
Q25156, Daughter of Mikiji Palace (Wife of Osawa Mototane), Mu Si Gong Noniang (da Ze Ji Yin Noqi)
Q25163, Daughter of Hanazono Sanemitsu (Wife of Niwata Shigejyo), Hua Yuan Shi Man Noniang (ting Tian Zhong Tiao Noqi)
Q26463, daughter of Oda Shigeharu (wife of Satake Yoshiatsu), Xiao Tian Cheng Zhi Noniang (zuo Zhu Yi Du Noqi)
Q26469, daughter of Uruno Yoshimoto (wife of Ozeki Takamasu), Yu Liu Ye Yi Yuan Noniang (da Guan Gao Zeng Nozheng Shi)
Q26484, daughter of Ashina Nomori (wife of Mogami Mitsunao), Lu Ming Quan Sheng Noniang (zui Shang Man Zhi Nozheng Shi)
Q26494, daughter of Kyogoku Takamitsu (wife of Hosokawa Mochiyuki), Jing Ji Gao Guang Noniang (xi Chuan Chi Zhi Noshi)
Q26521, son of Shibukawa Yoshinaga (son of Shibukawa Yoshiyuki), Shibui Chuan Yi Chang (shibui Chuan Yi Xing Nozi) )
Q26527, Daughter of Hosokawa Mochikata (wife of Kira Yoshimasa), Xi Chuan Chi Xian Noniang (ji Liang Yi Zhen Noshi)
Q26557, Daughter of Kino Chikanori (wife of Otomo Chikaharu), Mu Ye Qin Ze Noniang (da You Qin Zhi Noqi)
Q26572, Member of the Sanjo clan (mother of Ouchi Morimi), San Tiao Shi (da Nei Sheng Jian Nomu)
Q26584, Daughter of Utsunomiya Mochitsuna (wife of Haga Shigetaka), Yu Du Gong Chi Gang Noniang (fang He Cheng Gao Noshi)
Q26587, Daughter of Uesugi Fusaaki (second wife of Utsunomiya Masatsuna), Shang Shan Fang Xian Noniang (yu Du Gong Zheng Gang Noji Shi)
Q26605, Daughter of Mariya Nobukatsu (Wife of Yanada Masasuke), Zhen Li Gu Xin Sheng Noniang (Yana Tian Zheng Zhu Noshi)
Q26608, Yanada Mochisuke (Azuchi-Momoyama period), Yana Tian Chi Zhu (An Tu Tao Shan Shi Dai)
Q26638, Jokoin-den (Wife of Toyama Hayatosa), Jing Guang Yuan Dian (Yuan Shan Zhun Ren Zuo Noshi)
Q26645, Daughter of Takeda Motomitsu (Wife of Kuga Harumichi), Wu Tian Yuan Guang Noniang (Jiu Wo Qing Tong Nozheng Shi)
Q26648, Daughter of Kamoiwai Hideaki (Wife of Kuga Harumichi), Ya Zhu Xiu Xian Noniang (Jiu Wo Qing Tong Noqi)
Q26657, Daughter of Kuga Harumichi (Wife of Konoe Sukehisa, Kita no Mandokoro)
Q26660, Zuikoin (wife of Saionji Saneki), Rui Guang Yuan (xi Yuan Si Shi Yi Noqi)
Q26665, Zhao Kuo (Spring and Autumn Annals) , Zhao Gua (chun Qiu) 
Q26675, Daughter of Konoe Tanie (wife of Ashikaga Yoshiteru), Jin Wei Zhi Jia Noniang (zu Li Yi Hui Nozheng Shi)
Q26678, Daughter of Konoe Tanie (second wife of Asakura Yoshikage), Jin Wei Zhi Jia Noniang (zhao Cang Yi Jing Noji Shi)
Q26702, Daughter of Tokudaiji Sanejun (wife of Kuga Michimoto), De Da Si Shi Chun Noniang (jiu Wo Tong Yan Noshi) )
Q26711, Toyama Naokage (Tanba no Kami), Yuan Shan Zhi Jing (dan Bo Shou)
Q26738, Daughter of Oishi Sadahisa (second wife of Ota Sukemasa), Da Shi Ding Jiu Noniang (tai Tian Zi Zheng Noji Shi)
Q26760, Daughter of Imagawa Naofusa (wife of Okubo Tadataka), Jin Chuan Zhi Fang Noniang (da Jiu Bao Zhong Gao Nozheng Shi)
Q26761, Zhao Hou (cai) , Zhao Hou (cai) 
Q26775, Daughter of Sakuma Moriuji (wife of Satomi Sanetaka), Zuo Jiu Jian Sheng Shi Noniang (li Jian Shi Yao Noqi)
Q26778, Daughter of Nagano Noriyoshi (wife of Satomi Yoshitaka), Chang Ye Xian Ye Noniang (li Jian Yi Yao Nozheng Shi)
Q26781, daughter of Toki Tameyori (second wife of Satomi Yoshitaka), Tu Qi Wei Lai Noniang (li Jian Yi Yao Noji Shi)
Q26790, daughter of Goto Heitayu (wife of Kira Yoshitaka), Hou Teng Ping Tai Fu Noniang (ji Liang Yi Yao Noqi)
Q26808, daughter of Udono Nagamochi (wife of Matsudaira Itada), Ti Dian Chang Chi Noniang (song Ping Yi Zhong Noshi)
Q26814, daughter of Sekiguchi Chikanaga (wife of Otani Motohide), Guan Kou Qin Yong Noniang (da Gu Yuan Xiu Shi)
Q26820, daughter of Yoshida Kanetomo (wife of Nakamikado Nobuhide), Ji Tian Jian Ju Noniang (zhong Yu Men Xuan) Xiu Noqi)
Q26832, Nanshōin (wife of Anayama Nobutomo), Nan Song Yuan (xue Shan Xin You Nozheng Shi)
Q26841, Daughter of Takeda Nobutora (wife of Nezu Shinpei), Wu Tian Xin Hu Noniang (ni Jin Shen Ping Noqi)
Q26850, Eishōin (wife of Koide Hidemasa), Rong Song Yuan (xiao Chu Xiu Zheng Nozheng Shi)
Q26853, Shōunin (wife of Fukushima Masanobu), Song Yun Yuan (fu Dao Zheng Xin Nozheng Shi)
Q26865, Sister of Miyoshi Yoshifusa (wife of Oshima Chikataka), San Hao Ji Fang Nomei (da Dao Qin Chong Noshi)
Q26907, Daughter of Hirai Sadatake (wife of Azai Nagamasa), Ping Jing Ding Wu Noniang (qian Jing Chang Zheng Nozheng Shi)
Q26923, daughter of Tsuda Nobuzumi (wife of Kyogoku Takatomo), Jin Tian Xin Cheng Noniang (jing Ji Gao Zhi Nozheng Shi)
Q26926, daughter of Mori Hideyori (second wife of Kyogoku Takatomo), Mao Li Xiu Lai Noniang (jing Ji Gao Zhi Noji Shi)
Q26929, Sojiin (wife of Kyogoku Takatomo), Zong Chi Yuan (jing Ji Gao Zhi Noqi)
Q26932, Takehara clan (wife of Kyogoku Takatomo), Zhu Yuan Shi (jing Ji Gao Zhi Noqi)
Q26944, daughter of Narita Ujinaga (wife of Koyama Hidetsuna), Cheng Tian Shi Chang Noniang (xiao Shan Xiu Gang Nozheng Shi) )
Q26965, Daughter of Hosokawa Takakuni (wife of Yamana Toyosada), Xi Chuan Gao Guo Noniang (shan Ming Li Ding Nozheng Shi)
Q26971, Daughter of Yamana Toyokuni (wife of Toki Yorikatsu), Shan Ming Li Guo Noniang (tu Qi Lai Sheng Noqi)
Q26998, Gojo no Tsubone (concubine of Maeda Toshitsune), Wu Tiao Ju (qian Tian Li Chang Noce Shi)
Q27011, Guo Shi (sister of Empress Guo), Guo Shi (ming Ren Zong Guo Gui Fei Nomei)
Q27013, Daughter of Mori Hideyori (wife of Manri no Koji Mitsufusa), Mao Li Xiu Lai Noniang (mo Li Xiao Lu Chong Fang Nozheng Shi)
Q27019, Daughter of Oda Nobukane (wife of Matsudaira Tadaaki), Zhi Tian Xin Bao Noniang (song Ping Zhong Ming Zheng Shi)
Q27043, daughter of Gamō Masahide (wife of Fuse Chubei and later wife of Seki Kazumasa), Pu Sheng Xian Xiu Noniang (bu Shi Zhong Bing Wei Noqi Nochiguan Yi Zheng Nozheng Shi)
Q27046, daughter of Gamō Masahide (wife of Tamaru Naomasa), Pu Sheng Xian Xiu Noniang (tian Wan Zhi Chang Nozheng Shi)
Q27050, daughter of Gamō Masahide (wife of Ogura Yukiharu), Pu Sheng Xian Xiu Noniang (xiao Cang Xing Chun Nozheng Shi)
Q27074, daughter of Naito Yoshikiyo (wife of Shimada Kagenobu), Nei Teng Yi Qing Noniang (dao Tian Jing Xin Noqi)
Q27086, daughter of Matsudaira Masayasu (wife of Mizuno Tadamasa), Song Ping Chang An Noniang (shui Ye Zhong Zheng Nozheng Shi)
Q27113, daughter of Matsudaira Nobutsuna (wife of Mizuno Nobumoto), Song Ping Xin Ding Noniang (shui Ye Xin Yuan Noqi)
Q27116, Nakane clan (mistress of Oda Nobuhide later concubine of Mizuno Nobumoto), Zhong Gen Shi (zhi Tian Xin Xiu Noqie Nochishui Ye Xin Yuan Noce Shi)
Q27119, daughter of Hisamatsu Toshikatsu (wife of Isshiki Akikatsu), Jiu Song Jun Sheng Noniang (yi Se Quan Sheng Noqi)
Q27128, Kojuin (concubine of Hoshina Masanao), Guang Shou Yuan (bao Ke Zheng Zhi Noce Shi) )
Q27131, daughter of Hoshina Masanao (wife of Kato Akinari), Bao Ke Zheng Zhi Noniang (jia Teng Ming Cheng Nozheng Shi)
Q27137, daughter of Hoshina Masanao (wife of Kohinata Gentazaemon), Bao Ke Zheng Zhi Noniang (xiao Ri Xiang Yuan Tai Zuo Wei Men Noqi)
Q27140, daughter of Oda Nagamasu (wife of Matsudaira Tadayori), Zhi Tian Chang Yi Noniang (song Ping Zhong Lai Nozheng Shi)
Q27143, Matsudaira Tadahisa (Sakurai Matsudaira family), Song Ping Zhong Jiu (ying Jing Song Ping Jia)
Q27149, daughter of Sugihara Nagafusa (wife of Hojo Ujishige), Shan Yuan Chang Fang Noniang (bei Tiao Shi Zhong Nozheng Shi) )
Q27152, daughter of Matsudaira Chikano (wife of Sakai Tadakatsu), Song Ping Qin Neng Noniang (jiu Jing Zhong Sheng Nozheng Shi)
Q27155, daughter of Sakai Ietsugu (wife of Matsudaira Tadayoshi), Jiu Jing Jia Ci Noniang (song Ping Zhong Liang Nozheng Shi)
Q27161, Chojuin (wife of Matsudaira Sadayuki), Chang Shou Yuan (song Ping Ding Xing Nozheng Shi)
Q27176, Matsudaira Tsuruhime (daughter of Matsudaira Sadatsuna), Song Ping He Ji (song Ping Ding Gang Noniang)
Q27191, Zhao Jia (Zhao Huan Zi) , Zhao Jia (zhao Huan Zi) 
Q27210, daughter of Oyama Takatomo (wife of Edo Shigemichi), Xiao Shan Gao Zhao Noniang (jiang Hu Zhong Tong Nozheng Shi)
Q27219, daughter of Yamaguchi Hirosada (wife of Matsudaira Masatsuna), Shan Kou Hong Ding Noniang (song Ping Zheng Gang Nozheng Shi) )
Q27222, Matsudaira Masatsuna's daughter (Hori Naoki's wife), Song Ping Zheng Gang Noniang (ku Zhi Hui Nozheng Shi)
Q27225, Matsudaira Masatsuna's daughter (Honda Toshinaga's wife), Song Ping Zheng Gang Noniang (ben Duo Li Chang Nozheng Shi)
Q27228, Seikoin (Matsudaira Shigemasa's wife), Shi Guang Yuan (song Ping Zhong Zheng Nozheng Shi)
Q27231, Matsudaira Masatsuna's daughter (Mizoguchi Shigeo's wife), Song Ping Zheng Gang Noniang (gou Kou Zhong Xiong Nozheng Shi)
Q27234, Hoshuin (Miyake Yasukatsu's wife), Fa Xiu Yuan (san Zhai Kang Sheng Nozheng Shi) )
Q27237, Matsudaira Masatsuna's daughter (wife of Inaba Masayoshi), Song Ping Zheng Gang Noniang (dao Xie Zheng Neng Noqi)
Q27240, Matsudaira Masatsuna's daughter (wife of Sakakibara Terukiyo), Song Ping Zheng Gang Noniang (sakaki Yuan Zhao Qing Noqi)
Q27242, Matsudaira Masatsuna's daughter (wife of Jinbo Shigeaki), Song Ping Zheng Gang Noniang (shen Bao Mao Ming Nozheng Shi)
Q27248, Mitsui Yoshimasa's daughter (mother of Hojo Ujiharu), San Jing Ji Zheng Noniang (bei Tiao Shi Zhi Nomu)
Q27257, Sakai Shigetada's daughter (wife of Honda Masazumi), Jiu Jing Zhong Zhong Noniang (ben Duo Zheng Chun) Nozheng Shi)
Q27263, daughter of Matsudaira Chikanaga (wife of Matsudaira Shigeyoshi), Song Ping Qin Chang Noniang (song Ping Zhong Ji Noqi)
Q27266, daughter of Matsudaira Shigeyoshi (wife of Ishikawa Yasumasa later Matsudaira Yasuchika's second wife), Song Ping Zhong Ji Noniang (shi Chuan Kang Zheng Noqi Nochisong Ping Kang Qin Noji Shi)
